,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
0,5,1148.22,9.95,28.79,0.02,1.91,118.44,141.92,10.39,2020-12-02 00:30:00
1,5,1161.58,10.51,22.96,0.02,1.25,120.3,142.37,7.98,2020-12-02 01:30:00
2,5,1161.58,9.28,19.36,0.06,0.91,121.11,140.61,5.89,2020-12-02 02:30:00
3,5,1081.47,3.74,20.91,0.35,0.95,119.69,135.0,5.45,2020-12-02 03:30:00
4,5,1014.71,1.43,18.85,0.69,0.83,119.27,133.07,4.88,2020-12-02 04:30:00
5,5,961.3,0.86,14.74,1.08,0.73,119.67,132.65,4.5,2020-12-02 05:30:00
6,5,921.25,1.09,12.17,1.31,0.78,118.75,131.16,4.12,2020-12-02 06:30:00
7,5,907.9,2.43,11.82,2.26,1.16,117.93,130.81,4.02,2020-12-02 07:30:00
8,5,881.2,4.92,11.14,11.98,1.67,118.39,131.4,4.18,2020-12-02 08:30:00
9,5,614.17,1.26,7.28,70.81,5.54,115.41,124.88,0.86,2020-12-02 09:30:00
10,5,560.76,0.81,5.27,101.57,8.46,120.99,130.23,0.28,2020-12-02 10:30:00
11,5,520.71,0.52,3.94,127.32,13.23,129.44,138.66,0.0,2020-12-02 11:30:00
12,5,383.85,0.35,2.66,138.76,22.65,113.92,120.54,0.0,2020-12-02 12:30:00
13,5,350.48,0.34,2.7,141.62,22.89,101.19,106.63,0.0,2020-12-02 13:30:00
14,5,343.8,0.45,3.98,145.91,29.09,93.72,98.75,0.0,2020-12-02 14:30:00
15,5,387.19,0.75,7.97,134.47,26.94,90.68,96.22,0.75,2020-12-02 15:30:00
16,5,514.03,0.96,17.82,113.01,20.03,90.91,97.89,4.75,2020-12-02 16:30:00
17,5,674.25,0.28,33.59,85.83,13.59,91.77,100.37,7.85,2020-12-02 17:30:00
18,5,807.76,0.0,43.87,58.65,7.21,92.56,103.04,8.87,2020-12-02 18:30:00
19,5,841.14,0.0,41.47,41.84,3.93,93.7,105.71,7.6,2020-12-02 19:30:00
20,5,827.79,0.0,34.96,33.62,2.62,95.54,108.62,6.27,2020-12-02 20:30:00
21,5,794.41,0.0,28.45,30.04,2.03,96.2,109.29,5.57,2020-12-02 21:30:00
22,5,741.01,0.0,22.62,27.54,1.64,94.36,107.1,5.32,2020-12-02 22:30:00
23,5,700.95,0.0,18.17,24.68,1.31,91.53,103.78,5.32,2020-12-02 23:30:00
24,5,674.25,0.01,14.57,21.1,1.01,92.09,104.45,5.83,2020-12-03 00:30:00
25,5,674.25,0.02,12.51,15.74,0.97,94.94,107.99,7.03,2020-12-03 01:30:00
26,5,694.28,0.02,11.48,13.59,1.09,98.26,111.67,8.61,2020-12-03 02:30:00
27,5,714.3,0.02,10.37,12.52,1.12,100.53,113.95,9.25,2020-12-03 03:30:00
28,5,707.63,0.05,8.65,10.19,0.92,101.08,114.28,7.79,2020-12-03 04:30:00
29,5,707.63,0.16,7.54,6.88,0.71,101.4,114.37,6.14,2020-12-03 05:30:00
30,5,720.98,0.84,7.71,3.22,0.69,101.81,115.12,4.81,2020-12-03 06:30:00
31,5,787.74,4.36,9.08,1.25,1.03,102.73,118.02,4.18,2020-12-03 07:30:00
32,5,881.2,9.72,11.14,6.53,1.54,105.53,122.7,4.69,2020-12-03 08:30:00
33,5,600.82,0.68,7.54,123.02,23.13,149.01,159.31,0.0,2020-12-03 09:30:00
34,5,574.11,0.55,5.57,155.93,26.94,161.57,171.61,0.0,2020-12-03 10:30:00
35,5,574.11,0.43,4.54,181.68,30.99,169.43,179.55,0.0,2020-12-03 11:30:00
36,5,460.63,0.33,3.38,183.11,30.28,137.5,145.01,0.0,2020-12-03 12:30:00
37,5,420.57,0.36,3.81,181.68,31.95,119.57,125.58,0.0,2020-12-03 13:30:00
38,5,413.9,0.52,6.26,185.97,43.87,116.19,121.84,0.0,2020-12-03 14:30:00
39,5,514.03,1.09,15.25,158.79,37.19,122.04,129.25,2.41,2020-12-03 15:30:00
40,5,754.36,1.37,31.87,120.16,22.89,131.27,141.09,8.23,2020-12-03 16:30:00
41,5,974.66,0.33,52.78,85.12,14.9,136.54,148.46,12.41,2020-12-03 17:30:00
42,5,1228.33,0.0,74.71,51.5,10.73,140.48,154.61,15.45,2020-12-03 18:30:00
43,5,1522.06,0.03,87.74,21.82,6.74,144.36,161.05,14.19,2020-12-03 19:30:00
44,5,1708.98,0.87,85.0,5.9,4.17,148.92,167.45,9.88,2020-12-03 20:30:00
45,5,1695.63,0.98,67.86,4.16,2.95,149.5,168.02,6.4,2020-12-03 21:30:00
46,5,1482.01,0.29,50.72,6.88,2.33,146.09,163.44,5.45,2020-12-03 22:30:00
47,5,1255.04,0.09,38.39,10.37,1.83,137.76,153.25,4.94,2020-12-03 23:30:00
48,5,988.01,0.0,27.42,21.46,1.43,122.49,134.72,4.5,2020-12-04 00:30:00
49,5,854.49,0.0,20.05,26.82,1.34,116.2,127.48,4.31,2020-12-04 01:30:00
50,5,781.06,0.0,15.08,30.4,1.48,117.52,128.51,4.18,2020-12-04 02:30:00
51,5,754.36,0.0,12.17,28.97,1.39,121.25,132.49,4.31,2020-12-04 03:30:00
52,5,761.03,0.0,10.2,23.6,1.22,126.11,137.65,4.62,2020-12-04 04:30:00
53,5,781.06,0.01,9.43,18.24,1.21,133.0,145.07,5.19,2020-12-04 05:30:00
54,5,827.79,0.09,11.14,13.77,1.51,140.78,153.82,5.32,2020-12-04 06:30:00
55,5,894.55,0.64,15.42,11.98,2.09,146.95,161.76,4.69,2020-12-04 07:30:00
56,5,921.25,2.57,16.79,24.68,4.41,155.53,171.08,4.37,2020-12-04 08:30:00
57,5,700.95,0.91,9.43,105.86,23.13,174.93,185.54,0.0,2020-12-04 09:30:00
58,5,647.54,0.78,6.94,138.76,21.46,179.24,189.52,0.0,2020-12-04 10:30:00
59,5,634.19,0.53,5.14,170.23,22.17,185.0,195.34,0.0,2020-12-04 11:30:00
60,5,507.36,0.49,4.58,177.38,31.47,149.14,156.96,0.0,2020-12-04 12:30:00
61,5,460.63,0.54,5.4,181.68,38.62,136.19,142.93,0.0,2020-12-04 13:30:00
62,5,473.98,0.75,8.82,194.55,54.36,140.19,147.04,0.0,2020-12-04 14:30:00
63,5,587.46,1.36,18.17,163.08,44.35,146.85,155.19,1.82,2020-12-04 15:30:00
64,5,827.79,1.98,34.27,121.59,23.13,152.49,163.27,7.79,2020-12-04 16:30:00
65,5,1014.71,1.23,52.09,85.83,11.8,156.18,169.27,11.91,2020-12-04 17:30:00
66,5,1188.28,0.0,67.86,49.35,6.62,158.65,174.29,13.68,2020-12-04 18:30:00
67,5,1321.79,0.02,73.34,23.25,3.82,158.85,176.32,10.89,2020-12-04 19:30:00
68,5,1295.09,0.17,63.06,13.05,2.56,151.06,168.48,7.22,2020-12-04 20:30:00
69,5,867.84,0.0,30.5,38.98,2.5,109.07,120.61,5.95,2020-12-04 21:30:00
70,5,680.92,0.0,18.51,49.35,3.01,85.65,96.16,5.19,2020-12-04 22:30:00
71,5,614.17,0.0,11.82,70.1,3.99,89.48,99.43,4.18,2020-12-04 23:30:00
72,5,587.46,0.0,8.31,78.68,3.7,102.53,111.66,3.04,2020-12-05 00:30:00
73,5,574.11,0.0,6.34,68.67,2.44,111.36,120.21,2.69,2020-12-05 01:30:00
74,5,560.76,0.0,5.18,55.79,1.7,117.71,126.55,3.1,2020-12-05 02:30:00
75,5,560.76,0.0,4.67,43.63,1.33,122.0,131.15,4.05,2020-12-05 03:30:00
76,5,560.76,0.0,4.8,32.9,1.16,124.0,133.37,5.26,2020-12-05 04:30:00
77,5,567.44,0.0,5.66,25.75,1.27,125.35,135.04,7.47,2020-12-05 05:30:00
78,5,600.82,0.03,8.14,20.92,1.61,125.6,135.93,9.5,2020-12-05 06:30:00
79,5,660.9,0.54,12.17,17.35,2.09,123.98,135.57,8.36,2020-12-05 07:30:00
80,5,674.25,2.26,11.82,29.68,3.52,120.89,132.42,7.54,2020-12-05 08:30:00
81,5,574.11,1.13,6.6,70.1,7.09,116.44,125.0,3.23,2020-12-05 09:30:00
82,5,587.46,1.02,5.91,92.98,8.11,119.27,127.87,3.23,2020-12-05 10:30:00
83,5,580.79,0.71,5.06,125.89,14.42,126.97,135.38,2.72,2020-12-05 11:30:00
84,5,427.25,0.63,5.01,155.93,35.29,113.41,119.42,0.0,2020-12-05 12:30:00
85,5,387.19,0.5,4.5,165.94,35.76,106.41,111.67,0.0,2020-12-05 13:30:00
86,5,380.52,0.54,5.48,165.94,38.15,105.4,110.52,0.0,2020-12-05 14:30:00
87,5,440.6,0.78,9.94,141.62,29.56,105.43,111.25,2.47,2020-12-05 15:30:00
88,5,607.49,0.91,20.05,110.15,16.93,106.91,114.03,7.09,2020-12-05 16:30:00
89,5,814.44,0.24,35.3,75.82,9.18,107.2,115.49,10.01,2020-12-05 17:30:00
90,5,1014.71,0.0,47.3,47.21,5.13,107.12,116.52,11.91,2020-12-05 18:30:00
91,5,1068.12,0.0,45.24,36.12,3.79,106.79,116.86,11.91,2020-12-05 19:30:00
92,5,961.3,0.0,33.59,41.84,3.67,105.5,114.97,10.51,2020-12-05 20:30:00
93,5,774.38,0.0,21.42,53.64,3.67,101.24,109.18,8.61,2020-12-05 21:30:00
94,5,667.57,0.0,17.65,52.21,2.68,97.14,104.64,7.79,2020-12-05 22:30:00
95,5,587.46,0.0,14.74,50.78,2.18,91.09,98.06,5.7,2020-12-05 23:30:00
96,5,540.73,0.0,11.14,55.79,3.25,91.2,97.97,3.52,2020-12-06 00:30:00
97,5,540.73,0.0,8.48,55.79,3.61,100.86,107.84,2.72,2020-12-06 01:30:00
98,5,547.41,0.0,6.77,52.21,3.25,113.46,120.68,2.95,2020-12-06 02:30:00
99,5,560.76,0.0,6.17,41.13,2.21,121.4,128.94,3.93,2020-12-06 03:30:00
100,5,560.76,0.0,6.0,25.75,1.19,122.63,130.67,4.75,2020-12-06 04:30:00
101,5,560.76,0.03,6.17,14.84,0.79,120.78,129.41,5.38,2020-12-06 05:30:00
102,5,574.11,0.29,7.28,7.42,0.77,119.16,128.75,5.32,2020-12-06 06:30:00
103,5,634.19,2.1,9.68,2.86,1.01,118.23,129.74,4.5,2020-12-06 07:30:00
104,5,707.63,6.26,10.11,7.42,1.39,119.56,132.2,4.5,2020-12-06 08:30:00
105,5,554.09,0.95,6.68,77.25,8.82,133.4,141.66,0.57,2020-12-06 09:30:00
106,5,534.06,0.78,5.14,107.29,12.64,136.46,144.42,0.56,2020-12-06 10:30:00
107,5,507.36,0.54,4.07,134.47,18.36,136.41,143.92,0.78,2020-12-06 11:30:00
108,5,390.53,0.5,3.86,150.2,29.09,106.21,111.41,0.04,2020-12-06 12:30:00
109,5,347.14,0.55,4.24,155.93,32.42,89.06,93.1,0.0,2020-12-06 13:30:00
110,5,333.79,0.73,5.83,158.79,37.19,82.23,85.82,0.0,2020-12-06 14:30:00
111,5,407.22,0.64,13.02,134.47,30.99,84.04,88.6,3.36,2020-12-06 15:30:00
112,5,560.76,0.64,23.65,101.57,16.69,89.4,95.65,7.98,2020-12-06 16:30:00
113,5,680.92,0.13,33.59,72.96,7.57,91.53,99.13,10.89,2020-12-06 17:30:00
114,5,754.36,0.0,40.78,47.92,3.37,90.85,99.86,13.3,2020-12-06 18:30:00
115,5,774.38,0.0,39.41,31.47,1.89,86.4,96.59,13.3,2020-12-06 19:30:00
116,5,707.63,0.0,30.16,29.33,1.59,79.65,89.88,10.51,2020-12-06 20:30:00
117,5,514.03,0.0,13.2,58.65,3.01,66.92,74.64,6.27,2020-12-06 21:30:00
118,5,494.0,0.0,9.51,62.23,3.58,69.55,77.41,3.8,2020-12-06 22:30:00
119,5,500.68,0.0,7.8,62.94,3.55,76.5,84.45,2.5,2020-12-06 23:30:00
120,5,494.0,0.0,6.86,59.37,3.16,83.15,91.24,2.06,2020-12-07 00:30:00
121,5,494.0,0.0,6.26,53.64,2.92,88.38,96.9,2.09,2020-12-07 01:30:00
122,5,487.33,0.0,5.91,47.92,3.07,93.23,102.1,2.28,2020-12-07 02:30:00
123,5,494.0,0.0,5.74,41.13,3.04,97.48,106.54,2.63,2020-12-07 03:30:00
124,5,507.36,0.0,5.74,33.26,2.68,100.3,109.34,2.91,2020-12-07 04:30:00
125,5,520.71,0.0,5.91,25.75,2.24,102.1,111.11,3.17,2020-12-07 05:30:00
126,5,547.41,0.04,7.37,19.49,2.09,103.23,112.6,3.17,2020-12-07 06:30:00
127,5,600.82,1.1,9.85,17.52,2.59,103.95,114.22,3.42,2020-12-07 07:30:00
128,5,614.17,3.24,9.77,31.83,4.35,102.04,112.07,3.64,2020-12-07 08:30:00
129,5,520.71,1.38,8.48,66.52,9.66,92.22,99.68,1.84,2020-12-07 09:30:00
130,5,514.03,1.27,7.63,87.98,12.52,94.09,101.4,2.12,2020-12-07 10:30:00
131,5,494.0,0.89,6.34,117.3,18.84,100.27,107.5,2.25,2020-12-07 11:30:00
132,5,407.22,0.82,6.43,138.76,33.85,93.82,99.79,0.67,2020-12-07 12:30:00
133,5,370.5,0.78,6.68,148.77,39.1,87.72,92.93,0.0,2020-12-07 13:30:00
134,5,363.83,0.89,8.14,150.2,44.82,83.38,88.29,0.0,2020-12-07 14:30:00
135,5,413.9,1.27,11.14,144.48,39.1,83.5,88.97,1.9,2020-12-07 15:30:00
136,5,574.11,1.4,19.54,130.18,25.99,87.16,93.94,5.51,2020-12-07 16:30:00
137,5,754.36,0.5,33.59,101.57,14.42,90.16,98.18,8.11,2020-12-07 17:30:00
138,5,881.2,0.0,43.53,71.53,6.91,91.12,100.24,9.88,2020-12-07 18:30:00
139,5,827.79,0.0,39.76,58.65,3.7,87.93,97.21,9.88,2020-12-07 19:30:00
140,5,714.3,0.0,30.85,57.22,2.44,83.51,92.16,9.37,2020-12-07 20:30:00
141,5,647.54,0.0,24.33,53.64,1.86,78.09,86.37,9.88,2020-12-07 21:30:00
142,5,614.17,0.0,19.54,46.49,1.76,69.94,78.68,9.88,2020-12-07 22:30:00
143,5,560.76,0.0,14.22,46.49,2.12,60.36,69.5,7.6,2020-12-07 23:30:00
144,5,534.06,0.0,10.88,46.49,2.62,59.01,68.47,4.62,2020-12-08 00:30:00
145,5,540.73,0.0,9.6,38.98,2.06,63.3,72.91,3.36,2020-12-08 01:30:00
146,5,540.73,0.0,8.65,32.19,1.64,69.14,78.87,3.74,2020-12-08 02:30:00
147,5,547.41,0.0,7.88,25.75,1.54,74.54,84.45,4.75,2020-12-08 03:30:00
148,5,547.41,0.01,7.28,21.28,1.64,78.84,88.8,5.13,2020-12-08 04:30:00
149,5,554.09,0.01,7.2,19.67,1.97,82.61,92.62,5.13,2020-12-08 05:30:00
150,5,574.11,0.05,9.08,18.42,2.62,86.38,96.83,4.81,2020-12-08 06:30:00
151,5,654.22,0.66,14.57,16.99,4.17,91.51,103.46,4.37,2020-12-08 07:30:00
152,5,694.28,3.44,15.94,31.47,10.25,97.5,109.43,4.31,2020-12-08 08:30:00
153,5,580.79,2.6,12.34,71.53,31.47,102.16,111.08,1.58,2020-12-08 09:30:00
154,5,607.49,2.82,13.2,94.41,38.62,108.6,117.45,1.92,2020-12-08 10:30:00
155,5,567.44,2.15,12.34,130.18,44.82,113.89,122.2,1.87,2020-12-08 11:30:00
156,5,403.88,2.07,12.34,141.62,51.98,81.03,86.57,0.88,2020-12-08 12:30:00
157,5,343.8,1.82,12.0,150.2,51.98,67.98,72.42,0.62,2020-12-08 13:30:00
158,5,330.45,1.73,13.54,155.93,55.79,65.6,69.94,0.83,2020-12-08 14:30:00
159,5,433.92,2.24,20.05,135.9,44.35,68.21,74.16,5.26,2020-12-08 15:30:00
160,5,647.54,2.29,31.53,113.01,25.51,72.38,80.58,10.01,2020-12-08 16:30:00
161,5,781.06,0.63,42.5,87.26,14.42,72.06,81.89,13.81,2020-12-08 17:30:00
162,5,921.25,0.0,52.78,60.08,9.18,70.74,82.55,18.49,2020-12-08 18:30:00
163,5,1068.12,0.0,60.32,33.62,6.02,70.84,85.34,20.77,2020-12-08 19:30:00
164,5,1121.52,0.1,61.01,14.66,4.17,72.76,90.06,20.52,2020-12-08 20:30:00
165,5,1094.82,0.79,54.15,4.65,3.07,74.81,94.23,19.0,2020-12-08 21:30:00
166,5,1081.47,1.55,45.24,1.81,2.56,78.4,99.03,16.97,2020-12-08 22:30:00
167,5,1041.41,1.23,37.7,3.09,2.3,84.55,104.13,12.03,2020-12-08 23:30:00
168,5,934.6,0.09,28.45,12.88,2.56,94.03,111.5,8.36,2020-12-09 00:30:00
169,5,867.84,0.0,20.22,21.28,2.8,106.5,123.26,6.65,2020-12-09 01:30:00
170,5,821.11,0.0,15.25,24.68,2.86,119.95,136.45,5.7,2020-12-09 02:30:00
171,5,814.44,0.0,12.85,21.28,2.03,129.11,145.96,5.0,2020-12-09 03:30:00
172,5,807.76,0.03,11.65,13.95,1.15,134.43,151.78,5.45,2020-12-09 04:30:00
173,5,807.76,0.12,11.31,8.85,0.97,138.81,156.69,6.97,2020-12-09 05:30:00
174,5,834.47,0.7,12.68,4.78,1.19,143.4,161.85,7.6,2020-12-09 06:30:00
175,5,921.25,4.08,14.91,1.63,1.49,146.8,166.75,5.7,2020-12-09 07:30:00
176,5,988.01,9.95,14.74,7.96,1.82,149.01,170.06,4.94,2020-12-09 08:30:00
177,5,667.57,1.48,10.54,92.98,18.84,152.24,165.39,1.62,2020-12-09 09:30:00
178,5,614.17,2.29,13.37,110.15,30.99,143.5,155.04,0.98,2020-12-09 10:30:00
179,5,607.49,2.54,15.42,133.04,44.35,143.05,153.73,0.49,2020-12-09 11:30:00
180,5,460.63,3.1,17.65,135.9,67.71,109.66,117.48,0.0,2020-12-09 12:30:00
181,5,390.53,2.1,13.88,147.34,61.99,93.78,100.12,0.0,2020-12-09 13:30:00
182,5,377.18,1.84,14.91,155.93,67.71,91.82,97.86,0.0,2020-12-09 14:30:00
183,5,427.25,1.82,18.34,140.19,53.41,97.97,105.29,1.98,2020-12-09 15:30:00
184,5,514.03,1.12,20.05,115.87,25.03,106.78,116.47,7.09,2020-12-09 16:30:00
185,5,607.49,0.18,21.76,92.98,10.25,117.67,129.36,10.26,2020-12-09 17:30:00
186,5,741.01,0.0,25.71,75.1,8.35,133.03,146.49,12.29,2020-12-09 18:30:00
187,5,847.82,0.0,28.1,67.23,11.09,147.98,162.6,11.91,2020-12-09 19:30:00
188,5,881.2,0.0,26.05,70.1,14.66,155.75,170.34,8.49,2020-12-09 20:30:00
189,5,841.14,0.0,22.28,67.23,13.83,152.22,166.52,6.02,2020-12-09 21:30:00
190,5,847.82,0.0,21.94,47.21,7.09,147.54,163.61,5.89,2020-12-09 22:30:00
191,5,841.14,0.0,21.42,32.54,3.93,144.14,161.62,6.4,2020-12-09 23:30:00
192,5,827.79,0.01,19.36,23.96,2.38,140.91,158.4,7.16,2020-12-10 00:30:00
193,5,821.11,0.01,16.97,18.42,1.59,139.52,156.32,6.59,2020-12-10 01:30:00
194,5,814.44,0.01,14.91,15.38,1.31,138.73,154.64,5.95,2020-12-10 02:30:00
195,5,821.11,0.03,13.54,12.7,1.12,140.28,155.51,5.89,2020-12-10 03:30:00
196,5,834.47,0.08,12.85,8.85,0.93,143.45,159.16,7.35,2020-12-10 04:30:00
197,5,841.14,0.21,12.68,5.81,1.0,147.13,163.35,10.89,2020-12-10 05:30:00
198,5,881.2,1.22,13.88,2.53,1.36,151.33,168.64,13.3,2020-12-10 06:30:00
199,5,961.3,6.09,14.22,0.74,1.65,155.23,174.61,9.63,2020-12-10 07:30:00
200,5,1054.76,13.3,13.71,4.6,1.97,156.51,177.55,8.23,2020-12-10 08:30:00
201,5,767.71,1.51,10.71,74.39,8.94,137.2,149.93,3.99,2020-12-10 09:30:00
202,5,807.76,1.51,10.2,103.0,10.49,146.11,159.42,3.77,2020-12-10 10:30:00
203,5,847.82,1.06,9.08,148.77,15.26,166.73,180.83,2.91,2020-12-10 11:30:00
204,5,547.41,0.75,7.54,188.83,45.78,152.63,163.17,0.0,2020-12-10 12:30:00
205,5,460.63,0.4,4.97,194.55,36.24,137.61,146.17,0.0,2020-12-10 13:30:00
206,5,440.6,0.36,5.91,191.69,37.19,133.21,141.29,0.0,2020-12-10 14:30:00
207,5,473.98,0.44,9.51,171.66,30.28,136.9,145.67,0.51,2020-12-10 15:30:00
208,5,560.76,0.37,13.71,143.05,17.64,143.87,154.18,4.18,2020-12-10 16:30:00
209,5,620.84,0.07,16.97,115.87,11.21,149.17,160.7,6.71,2020-12-10 17:30:00
210,5,700.95,0.0,21.76,94.41,11.92,152.09,164.61,7.79,2020-12-10 18:30:00
211,5,714.3,0.0,21.08,88.69,17.17,152.05,165.01,7.22,2020-12-10 19:30:00
212,5,700.95,0.0,18.68,87.98,23.37,149.97,162.84,6.08,2020-12-10 20:30:00
213,5,680.92,0.0,16.45,90.12,24.32,149.2,161.87,4.81,2020-12-10 21:30:00
214,5,667.57,0.0,14.4,90.12,18.36,150.5,163.56,3.93,2020-12-10 22:30:00
215,5,654.22,0.0,12.17,83.69,12.64,150.91,164.12,3.2,2020-12-10 23:30:00
216,5,654.22,0.0,11.65,60.8,6.86,144.6,157.5,2.72,2020-12-11 00:30:00
217,5,660.9,0.0,11.82,38.62,3.28,137.61,150.47,2.98,2020-12-11 01:30:00
218,5,667.57,0.0,11.31,25.75,2.09,131.0,144.24,4.02,2020-12-11 02:30:00
219,5,667.57,0.01,10.8,17.88,1.55,127.4,141.37,6.14,2020-12-11 03:30:00
220,5,674.25,0.05,10.28,11.44,1.19,127.76,142.25,8.49,2020-12-11 04:30:00
221,5,694.28,0.2,10.63,6.62,1.21,129.46,143.14,11.27,2020-12-11 05:30:00
222,5,754.36,1.29,12.34,2.55,1.51,133.83,146.5,12.29,2020-12-11 06:30:00
223,5,881.2,7.38,13.2,0.54,1.74,138.06,153.4,8.36,2020-12-11 07:30:00
224,5,1028.06,17.43,12.51,3.09,1.86,141.28,159.27,5.51,2020-12-11 08:30:00
225,5,680.92,2.82,12.51,51.5,12.04,119.04,130.8,0.9,2020-12-11 09:30:00
226,5,634.19,2.74,12.34,76.53,20.27,119.65,130.76,0.29,2020-12-11 10:30:00
227,5,600.82,1.98,11.14,110.15,24.8,129.44,140.34,0.0,2020-12-11 11:30:00
228,5,447.27,0.49,4.16,157.36,17.88,132.04,140.9,0.0,2020-12-11 12:30:00
229,5,400.54,0.3,3.17,173.09,17.88,134.59,142.66,0.0,2020-12-11 13:30:00
230,5,400.54,0.47,5.57,180.24,29.33,140.5,148.53,0.0,2020-12-11 14:30:00
231,5,447.27,0.6,9.68,167.37,28.85,150.17,159.0,0.0,2020-12-11 15:30:00
232,5,534.06,0.44,14.4,141.62,17.41,162.43,172.75,0.38,2020-12-11 16:30:00
233,5,600.82,0.08,18.17,114.44,10.49,168.35,179.79,3.45,2020-12-11 17:30:00
234,5,680.92,0.0,21.94,94.41,10.01,172.47,184.99,5.26,2020-12-11 18:30:00
235,5,674.25,0.0,20.05,85.83,13.59,171.89,184.76,4.24,2020-12-11 19:30:00
236,5,654.22,0.0,16.97,83.69,18.6,169.64,182.15,2.57,2020-12-11 20:30:00
237,5,640.87,0.0,15.25,82.97,20.5,165.51,177.59,1.6,2020-12-11 21:30:00
238,5,640.87,0.0,14.91,77.96,16.93,163.59,175.91,1.57,2020-12-11 22:30:00
239,5,634.19,0.0,14.05,73.67,12.52,161.98,174.19,1.57,2020-12-11 23:30:00
240,5,607.49,0.0,11.65,70.81,8.58,158.88,170.51,1.77,2020-12-12 00:30:00
241,5,594.14,0.0,8.82,65.09,5.84,157.77,169.04,2.12,2020-12-12 01:30:00
242,5,614.17,0.0,7.97,53.64,4.17,158.65,169.95,2.57,2020-12-12 02:30:00
243,5,647.54,0.0,8.05,41.13,3.01,159.45,170.98,3.07,2020-12-12 03:30:00
244,5,680.92,0.0,8.4,30.04,2.12,158.98,170.88,3.61,2020-12-12 04:30:00
245,5,700.95,0.01,8.82,22.53,1.7,158.86,169.96,4.24,2020-12-12 05:30:00
246,5,734.33,0.04,10.2,16.63,1.61,157.46,168.61,4.5,2020-12-12 06:30:00
247,5,767.71,0.85,12.17,12.88,1.86,155.5,168.19,3.93,2020-12-12 07:30:00
248,5,787.74,3.38,11.31,19.67,2.62,153.78,167.13,3.36,2020-12-12 08:30:00
249,5,614.17,1.22,9.34,70.81,13.59,140.59,150.76,0.02,2020-12-12 09:30:00
250,5,594.14,1.17,9.6,87.98,17.88,141.56,151.6,0.0,2020-12-12 10:30:00
251,5,574.11,0.88,8.65,108.72,19.31,145.89,156.01,0.0,2020-12-12 11:30:00
252,5,467.3,0.18,5.14,141.62,19.55,144.78,153.28,0.0,2020-12-12 12:30:00
253,5,440.6,0.07,4.88,145.91,20.03,144.99,152.69,0.0,2020-12-12 13:30:00
254,5,427.25,0.1,6.43,141.62,23.13,143.1,150.43,0.0,2020-12-12 14:30:00
255,5,460.63,0.24,9.77,120.16,19.07,146.89,154.7,0.0,2020-12-12 15:30:00
256,5,527.38,0.29,13.2,98.71,10.49,155.16,164.12,1.16,2020-12-12 16:30:00
257,5,567.44,0.07,15.25,81.54,6.86,157.87,167.63,4.56,2020-12-12 17:30:00
258,5,607.49,0.0,17.99,67.23,7.63,161.07,171.76,6.71,2020-12-12 18:30:00
259,5,640.87,0.0,18.34,58.65,9.3,164.48,175.99,6.33,2020-12-12 19:30:00
260,5,654.22,0.0,16.62,59.37,11.56,167.09,178.5,4.18,2020-12-12 20:30:00
261,5,647.54,0.0,14.05,65.8,12.4,167.37,178.35,2.47,2020-12-12 21:30:00
262,5,647.54,0.0,12.34,69.38,11.33,169.72,180.64,1.88,2020-12-12 22:30:00
263,5,634.19,0.0,10.8,72.96,11.09,173.05,183.53,1.39,2020-12-12 23:30:00
264,5,614.17,0.0,9.0,70.81,10.73,174.77,184.98,1.09,2020-12-13 00:30:00
265,5,620.84,0.0,8.91,53.64,6.08,175.02,185.29,1.73,2020-12-13 01:30:00
266,5,627.52,0.0,8.65,41.84,3.58,175.21,185.57,2.19,2020-12-13 02:30:00
267,5,627.52,0.0,8.14,36.12,2.53,174.07,184.51,2.66,2020-12-13 03:30:00
268,5,620.84,0.0,7.54,32.54,1.97,172.53,182.91,2.88,2020-12-13 04:30:00
269,5,620.84,0.0,7.28,29.33,1.61,171.66,181.93,3.04,2020-12-13 05:30:00
270,5,627.52,0.01,7.97,25.39,1.52,171.83,182.2,3.04,2020-12-13 06:30:00
271,5,640.87,0.12,9.6,22.17,1.7,170.79,181.91,2.98,2020-12-13 07:30:00
272,5,647.54,1.01,9.77,25.75,2.3,169.97,181.56,2.95,2020-12-13 08:30:00
273,5,560.76,0.67,6.26,75.82,9.42,158.46,168.16,0.04,2020-12-13 09:30:00
274,5,540.73,0.68,5.06,94.41,10.97,156.81,166.36,0.0,2020-12-13 10:30:00
275,5,554.09,0.59,4.41,114.44,13.23,162.33,171.97,0.0,2020-12-13 11:30:00
276,5,494.0,0.22,2.16,143.05,12.52,155.21,163.49,0.0,2020-12-13 12:30:00
277,5,473.98,0.16,1.97,151.63,13.95,153.67,161.24,0.0,2020-12-13 13:30:00
278,5,467.3,0.19,3.43,157.36,20.74,152.41,159.81,0.0,2020-12-13 14:30:00
279,5,487.33,0.22,6.51,145.91,20.27,152.87,160.49,0.0,2020-12-13 15:30:00
280,5,527.38,0.12,9.34,123.02,12.99,153.31,161.41,1.31,2020-12-13 16:30:00
281,5,547.41,0.02,10.97,104.43,8.46,151.13,159.69,3.96,2020-12-13 17:30:00
282,5,587.46,0.0,13.37,91.55,8.46,150.27,159.43,5.38,2020-12-13 18:30:00
283,5,600.82,0.0,12.68,87.26,10.97,151.05,160.61,5.38,2020-12-13 19:30:00
