,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
0,5,988.01,0.1,34.62,9.3,3.31,103.64,120.38,9.12,2020-12-02 00:30:00
1,5,894.55,0.04,26.39,11.0,2.33,99.6,113.66,6.27,2020-12-02 01:30:00
2,5,787.74,0.03,18.34,12.88,1.79,95.15,107.02,4.56,2020-12-02 02:30:00
3,5,680.92,0.02,12.34,15.38,1.51,91.14,100.92,3.55,2020-12-02 03:30:00
4,5,614.17,0.02,9.08,17.17,1.36,88.77,97.16,3.1,2020-12-02 04:30:00
5,5,580.79,0.03,8.05,17.52,1.28,87.92,95.6,3.04,2020-12-02 05:30:00
6,5,587.46,0.07,8.91,16.45,1.54,87.99,95.78,3.07,2020-12-02 06:30:00
7,5,640.87,0.57,12.34,14.84,2.24,90.27,99.33,3.67,2020-12-02 07:30:00
8,5,694.28,3.07,12.34,22.89,2.74,93.29,103.16,5.0,2020-12-02 08:30:00
9,5,473.98,0.71,5.31,87.26,5.6,87.01,93.61,1.79,2020-12-02 09:30:00
10,5,473.98,0.52,3.9,108.72,11.33,103.91,111.77,0.87,2020-12-02 10:30:00
11,5,487.33,0.4,3.38,134.47,17.17,122.71,131.6,0.4,2020-12-02 11:30:00
12,5,403.88,0.79,6.0,158.79,34.33,141.82,149.23,0.0,2020-12-02 12:30:00
13,5,363.83,0.3,2.87,174.52,26.46,125.21,131.02,0.0,2020-12-02 13:30:00
14,5,350.48,0.2,2.01,168.8,18.36,110.57,115.68,0.0,2020-12-02 14:30:00
15,5,397.21,0.52,5.48,150.2,12.52,108.42,114.04,1.03,2020-12-02 15:30:00
16,5,487.33,0.69,11.14,127.32,8.82,109.6,116.67,5.64,2020-12-02 16:30:00
17,5,567.44,0.22,17.48,98.71,6.8,109.55,117.9,8.49,2020-12-02 17:30:00
18,5,627.52,0.0,20.56,76.53,6.32,111.12,120.87,10.89,2020-12-02 18:30:00
19,5,700.95,0.0,21.59,62.94,6.44,114.02,125.39,12.67,2020-12-02 19:30:00
20,5,754.36,0.0,21.08,55.79,6.32,115.92,128.22,13.05,2020-12-02 20:30:00
21,5,787.74,0.0,21.42,51.5,5.84,117.69,130.22,12.41,2020-12-02 21:30:00
22,5,834.47,0.0,24.33,43.63,5.01,121.14,134.02,12.54,2020-12-02 22:30:00
23,5,867.84,0.0,26.05,35.41,3.64,122.58,135.11,12.16,2020-12-02 23:30:00
24,5,734.33,0.0,18.85,42.2,2.8,115.92,126.01,9.12,2020-12-03 00:30:00
25,5,667.57,0.0,13.54,41.13,2.15,115.77,125.16,6.9,2020-12-03 01:30:00
26,5,647.54,0.0,10.8,35.76,1.76,120.29,129.68,5.19,2020-12-03 02:30:00
27,5,634.19,0.0,9.68,28.25,1.39,123.35,133.09,4.43,2020-12-03 03:30:00
28,5,614.17,0.02,9.34,20.56,1.1,122.67,132.53,4.18,2020-12-03 04:30:00
29,5,594.14,0.06,9.77,15.38,1.03,120.55,130.29,4.24,2020-12-03 05:30:00
30,5,620.84,0.41,12.17,9.21,1.31,119.87,130.07,4.05,2020-12-03 06:30:00
31,5,727.65,3.52,16.45,3.67,2.18,121.84,134.02,5.19,2020-12-03 07:30:00
32,5,847.82,10.51,16.62,11.8,3.07,123.23,136.93,7.85,2020-12-03 08:30:00
33,5,487.33,0.88,6.77,104.43,6.32,103.64,110.5,2.28,2020-12-03 09:30:00
34,5,473.98,0.61,4.5,123.02,5.78,102.57,109.43,2.91,2020-12-03 10:30:00
35,5,467.3,0.34,2.91,141.62,8.7,108.09,115.11,2.5,2020-12-03 11:30:00
36,5,367.17,0.17,1.48,144.48,15.74,97.37,102.53,0.08,2020-12-03 12:30:00
37,5,347.14,0.14,1.26,144.48,14.78,91.04,95.56,0.0,2020-12-03 13:30:00
38,5,343.8,0.13,1.24,141.62,12.99,90.62,95.02,0.03,2020-12-03 14:30:00
39,5,413.9,0.55,5.74,128.75,11.44,96.69,102.25,3.26,2020-12-03 15:30:00
40,5,520.71,0.74,12.34,114.44,10.25,107.53,114.83,6.9,2020-12-03 16:30:00
41,5,607.49,0.27,19.02,95.84,9.42,115.56,124.26,9.25,2020-12-03 17:30:00
42,5,667.57,0.0,20.91,78.68,8.82,121.36,131.34,11.02,2020-12-03 18:30:00
43,5,727.65,0.0,20.22,65.8,7.87,125.58,137.07,12.54,2020-12-03 19:30:00
44,5,781.06,0.0,19.54,54.36,6.74,128.92,141.92,13.55,2020-12-03 20:30:00
45,5,841.14,0.0,19.88,42.56,5.78,131.56,145.84,14.69,2020-12-03 21:30:00
46,5,907.9,0.0,22.62,31.83,5.66,134.99,150.67,17.23,2020-12-03 22:30:00
47,5,947.95,0.01,26.05,25.03,5.72,136.5,152.64,21.28,2020-12-03 23:30:00
48,5,921.25,0.01,27.76,23.96,5.25,134.92,150.14,25.59,2020-12-04 00:30:00
49,5,881.2,0.0,25.71,24.32,4.59,133.04,146.98,27.61,2020-12-04 01:30:00
50,5,841.14,0.0,21.94,23.6,3.87,131.5,144.27,26.85,2020-12-04 02:30:00
51,5,794.41,0.01,17.99,22.71,2.92,129.2,140.92,22.55,2020-12-04 03:30:00
52,5,754.36,0.01,15.25,21.64,2.38,126.76,137.91,19.25,2020-12-04 04:30:00
53,5,734.33,0.02,14.4,19.67,2.53,125.25,136.28,16.72,2020-12-04 05:30:00
54,5,774.38,0.16,16.79,14.31,3.22,127.96,140.03,13.81,2020-12-04 06:30:00
55,5,907.9,2.1,22.28,6.8,4.41,135.45,150.08,11.91,2020-12-04 07:30:00
56,5,1068.12,8.49,22.28,12.88,6.8,148.12,164.72,12.54,2020-12-04 08:30:00
57,5,674.25,0.99,8.48,83.69,28.13,140.74,150.26,5.57,2020-12-04 09:30:00
58,5,607.49,0.52,4.5,103.0,19.31,125.3,133.89,6.9,2020-12-04 10:30:00
59,5,554.09,0.28,2.55,111.58,12.4,115.05,122.82,6.9,2020-12-04 11:30:00
60,5,447.27,0.16,1.44,115.87,7.63,96.84,102.63,4.12,2020-12-04 12:30:00
61,5,393.87,0.13,1.16,117.3,5.96,88.58,93.5,2.76,2020-12-04 13:30:00
62,5,373.84,0.12,1.08,118.73,5.25,85.49,90.06,2.34,2020-12-04 14:30:00
63,5,447.27,0.73,6.86,107.29,5.19,89.01,94.91,5.7,2020-12-04 15:30:00
64,5,560.76,0.95,14.57,92.98,5.13,96.18,104.06,9.5,2020-12-04 16:30:00
65,5,647.54,0.24,22.62,70.81,5.19,100.95,110.11,12.03,2020-12-04 17:30:00
66,5,707.63,0.03,26.05,52.93,5.72,104.86,115.3,14.82,2020-12-04 18:30:00
67,5,794.41,0.0,29.47,39.7,6.91,111.11,123.77,19.0,2020-12-04 19:30:00
68,5,934.6,0.0,37.36,26.11,8.58,120.58,136.5,25.33,2020-12-04 20:30:00
69,5,1081.47,0.02,47.3,16.81,9.06,131.44,151.08,30.15,2020-12-04 21:30:00
70,5,1188.28,0.14,51.41,10.82,6.86,140.57,162.31,27.36,2020-12-04 22:30:00
71,5,1174.93,0.24,46.61,8.76,4.05,143.23,163.1,21.28,2020-12-04 23:30:00
72,5,947.95,0.0,28.45,21.28,2.5,134.3,148.36,14.44,2020-12-05 00:30:00
73,5,881.2,0.0,20.74,21.99,1.7,134.78,148.16,7.79,2020-12-05 01:30:00
74,5,834.47,0.0,15.77,21.64,1.46,138.11,151.27,4.88,2020-12-05 02:30:00
75,5,794.41,0.01,12.51,20.92,1.28,140.65,153.59,4.31,2020-12-05 03:30:00
76,5,761.03,0.01,10.54,18.42,1.03,141.88,154.36,3.8,2020-12-05 04:30:00
77,5,720.98,0.03,9.51,16.45,0.92,142.07,153.97,3.48,2020-12-05 05:30:00
78,5,720.98,0.12,10.37,13.77,1.1,144.07,155.98,3.23,2020-12-05 06:30:00
79,5,774.38,0.74,14.57,11.09,1.8,145.73,158.48,4.62,2020-12-05 07:30:00
80,5,807.76,3.1,15.08,21.64,2.59,146.6,159.39,7.09,2020-12-05 08:30:00
81,5,627.52,0.87,6.77,82.25,5.9,130.76,139.52,3.61,2020-12-05 09:30:00
82,5,614.17,0.64,4.71,107.29,6.32,131.31,139.95,4.05,2020-12-05 10:30:00
83,5,607.49,0.4,3.38,130.18,6.38,136.43,145.03,4.43,2020-12-05 11:30:00
84,5,440.6,0.19,1.63,143.05,7.57,101.1,106.43,0.18,2020-12-05 12:30:00
85,5,400.54,0.15,1.33,144.48,6.2,91.97,96.46,0.0,2020-12-05 13:30:00
86,5,390.53,0.13,1.25,144.48,5.13,89.7,93.91,0.0,2020-12-05 14:30:00
87,5,417.23,0.35,3.47,134.47,4.71,91.5,96.15,1.85,2020-12-05 15:30:00
88,5,473.98,0.52,7.11,123.02,4.65,97.45,103.17,5.0,2020-12-05 16:30:00
89,5,527.38,0.29,11.14,107.29,4.53,104.1,110.71,6.9,2020-12-05 17:30:00
90,5,594.14,0.0,14.4,85.12,4.47,112.43,120.4,9.25,2020-12-05 18:30:00
91,5,674.25,0.0,16.97,65.8,4.53,122.08,131.94,11.65,2020-12-05 19:30:00
92,5,761.03,0.0,19.36,51.5,4.35,129.24,140.74,13.3,2020-12-05 20:30:00
93,5,841.14,0.0,22.62,37.91,3.99,135.39,148.27,14.19,2020-12-05 21:30:00
94,5,907.9,0.0,25.36,28.61,3.67,140.07,153.87,14.82,2020-12-05 22:30:00
95,5,934.6,0.01,27.08,23.6,3.16,142.66,156.33,15.33,2020-12-05 23:30:00
96,5,907.9,0.01,26.05,23.25,2.35,141.31,153.7,15.2,2020-12-06 00:30:00
97,5,867.84,0.0,23.99,22.35,1.58,140.41,151.51,13.68,2020-12-06 01:30:00
98,5,827.79,0.0,20.56,21.99,1.09,139.79,149.59,11.65,2020-12-06 02:30:00
99,5,774.38,0.0,16.11,22.89,0.91,136.86,145.37,9.37,2020-12-06 03:30:00
100,5,747.68,0.01,14.22,18.6,0.8,135.64,143.9,8.49,2020-12-06 04:30:00
101,5,720.98,0.02,13.2,17.52,0.89,134.25,142.39,8.49,2020-12-06 05:30:00
102,5,714.3,0.08,14.22,16.63,1.25,133.0,141.48,8.99,2020-12-06 06:30:00
103,5,774.38,0.91,18.68,11.36,1.94,133.59,143.44,10.39,2020-12-06 07:30:00
104,5,834.47,5.09,18.85,17.52,2.53,134.56,145.56,10.77,2020-12-06 08:30:00
105,5,514.03,0.69,5.91,97.28,4.41,113.38,119.7,2.6,2020-12-06 09:30:00
106,5,514.03,0.48,3.77,115.87,3.87,115.23,121.65,3.83,2020-12-06 10:30:00
107,5,527.38,0.3,2.53,130.18,3.16,119.16,125.8,5.57,2020-12-06 11:30:00
108,5,397.21,0.12,1.01,131.61,2.68,94.4,98.66,1.24,2020-12-06 12:30:00
109,5,363.83,0.11,0.86,128.75,2.53,85.07,88.71,0.83,2020-12-06 13:30:00
110,5,353.81,0.1,0.87,127.32,2.62,82.67,86.16,0.8,2020-12-06 14:30:00
111,5,403.88,0.55,4.84,115.87,3.04,86.1,90.67,4.18,2020-12-06 15:30:00
112,5,494.0,0.86,10.71,104.43,3.34,93.98,100.3,8.61,2020-12-06 16:30:00
113,5,580.79,0.44,17.31,83.69,3.49,101.5,109.39,11.65,2020-12-06 17:30:00
114,5,647.54,0.01,21.42,60.8,3.87,108.3,118.06,15.45,2020-12-06 18:30:00
115,5,741.01,0.0,26.05,43.63,4.77,116.24,128.46,19.76,2020-12-06 19:30:00
116,5,867.84,0.0,33.59,29.33,5.48,122.68,137.46,23.05,2020-12-06 20:30:00
117,5,907.9,0.0,35.3,21.82,4.83,120.59,136.39,22.8,2020-12-06 21:30:00
118,5,854.49,0.01,29.82,19.13,3.19,111.78,126.62,17.23,2020-12-06 22:30:00
119,5,761.03,0.01,22.62,20.92,2.33,102.94,115.08,13.05,2020-12-06 23:30:00
120,5,587.46,0.0,12.68,40.77,2.86,92.53,100.94,8.99,2020-12-07 00:30:00
121,5,540.73,0.0,9.94,42.56,2.41,88.84,96.37,5.0,2020-12-07 01:30:00
122,5,520.71,0.0,8.4,40.05,2.12,86.69,94.15,3.55,2020-12-07 02:30:00
123,5,514.03,0.0,7.88,32.9,1.71,86.75,94.64,3.8,2020-12-07 03:30:00
124,5,514.03,0.01,7.88,24.32,1.39,88.5,96.97,4.62,2020-12-07 04:30:00
125,5,520.71,0.03,8.4,19.85,1.55,91.44,100.3,5.83,2020-12-07 05:30:00
126,5,560.76,0.14,10.88,15.02,2.03,94.59,104.43,6.27,2020-12-07 06:30:00
127,5,674.25,1.63,16.62,7.06,2.65,99.91,111.98,5.07,2020-12-07 07:30:00
128,5,787.74,7.49,17.31,11.8,3.55,104.8,118.76,6.14,2020-12-07 08:30:00
129,5,520.71,1.27,7.03,77.96,9.18,95.23,103.66,1.36,2020-12-07 09:30:00
130,5,507.36,0.78,4.93,101.57,8.58,96.77,104.96,2.28,2020-12-07 10:30:00
131,5,480.65,0.38,2.91,120.16,7.75,96.98,104.76,2.5,2020-12-07 11:30:00
132,5,330.45,0.15,1.11,121.59,4.41,64.8,68.75,0.06,2020-12-07 12:30:00
133,5,297.07,0.12,0.92,120.16,3.87,57.14,60.23,0.0,2020-12-07 13:30:00
134,5,293.73,0.13,1.03,121.59,3.19,56.71,59.73,0.0,2020-12-07 14:30:00
135,5,357.15,0.56,5.1,115.87,2.62,63.24,67.42,2.85,2020-12-07 15:30:00
136,5,453.95,0.73,11.31,107.29,3.43,75.59,81.66,6.78,2020-12-07 16:30:00
137,5,540.73,0.18,17.65,92.98,5.42,88.16,95.76,8.87,2020-12-07 17:30:00
138,5,607.49,0.0,20.05,82.97,8.11,100.72,109.73,10.01,2020-12-07 18:30:00
139,5,680.92,0.0,21.59,73.67,9.66,110.44,121.08,10.77,2020-12-07 19:30:00
140,5,747.68,0.0,23.31,62.94,10.25,116.41,128.44,11.15,2020-12-07 20:30:00
141,5,801.09,0.0,25.71,48.64,9.06,118.24,131.65,12.92,2020-12-07 21:30:00
142,5,854.49,0.0,27.42,35.05,6.68,117.83,132.53,14.95,2020-12-07 22:30:00
143,5,854.49,0.0,25.71,28.97,4.23,112.17,126.38,15.45,2020-12-07 23:30:00
144,5,781.06,0.0,20.39,30.4,2.56,101.95,114.4,14.06,2020-12-08 00:30:00
145,5,727.65,0.0,15.42,31.11,2.21,95.44,106.34,11.53,2020-12-08 01:30:00
146,5,680.92,0.0,11.82,37.19,2.44,90.96,100.18,8.61,2020-12-08 02:30:00
147,5,620.84,0.0,9.17,45.06,2.77,85.86,93.65,5.89,2020-12-08 03:30:00
148,5,594.14,0.0,8.14,43.63,2.62,83.15,90.62,3.74,2020-12-08 04:30:00
149,5,567.44,0.0,7.63,41.49,2.68,81.54,88.93,2.66,2020-12-08 05:30:00
150,5,567.44,0.0,8.48,37.91,3.07,80.62,88.49,2.47,2020-12-08 06:30:00
151,5,600.82,0.2,11.82,34.33,4.41,80.17,89.11,3.36,2020-12-08 07:30:00
152,5,627.52,1.98,13.37,40.05,6.91,79.21,88.8,4.81,2020-12-08 08:30:00
153,5,507.36,1.57,8.65,73.67,14.54,70.17,77.53,2.88,2020-12-08 09:30:00
154,5,487.33,1.13,6.6,98.71,14.54,72.5,79.73,2.53,2020-12-08 10:30:00
155,5,460.63,0.54,4.03,127.32,13.95,79.39,86.39,2.66,2020-12-08 11:30:00
156,5,337.12,0.22,1.69,128.75,10.49,60.75,64.77,0.9,2020-12-08 12:30:00
157,5,300.41,0.16,1.31,127.32,7.75,54.26,57.43,0.62,2020-12-08 13:30:00
158,5,297.07,0.15,1.3,125.89,7.15,55.13,58.29,0.67,2020-12-08 14:30:00
159,5,383.85,0.82,7.97,113.01,7.21,59.73,64.6,4.88,2020-12-08 15:30:00
160,5,520.71,1.06,18.34,98.71,7.33,66.26,73.86,10.39,2020-12-08 16:30:00
161,5,660.9,0.26,30.85,77.25,7.99,72.64,82.85,16.47,2020-12-08 17:30:00
162,5,774.38,0.0,38.39,55.08,9.42,78.7,91.94,23.56,2020-12-08 18:30:00
163,5,921.25,0.0,45.24,34.33,9.06,88.05,104.9,25.08,2020-12-08 19:30:00
164,5,1028.06,0.01,49.35,21.1,6.68,98.3,117.72,22.29,2020-12-08 20:30:00
165,5,921.25,0.0,35.99,27.18,5.19,97.51,114.37,18.49,2020-12-08 21:30:00
166,5,781.06,0.0,23.65,39.7,6.5,93.3,107.59,15.58,2020-12-08 22:30:00
167,5,674.25,0.0,16.45,53.64,8.23,88.26,99.73,13.05,2020-12-08 23:30:00
168,5,600.82,0.0,13.02,57.22,6.5,83.29,92.53,11.78,2020-12-09 00:30:00
169,5,574.11,0.0,11.48,48.64,3.58,80.52,88.92,11.78,2020-12-09 01:30:00
170,5,560.76,0.0,10.63,40.05,2.18,78.86,87.04,11.02,2020-12-09 02:30:00
171,5,554.09,0.0,10.37,32.9,1.64,77.75,85.93,10.26,2020-12-09 03:30:00
172,5,547.41,0.01,10.54,26.82,1.49,76.86,85.17,10.77,2020-12-09 04:30:00
173,5,560.76,0.02,11.82,21.28,1.65,76.9,85.56,13.17,2020-12-09 05:30:00
174,5,607.49,0.2,15.08,13.77,2.24,79.08,89.03,15.07,2020-12-09 06:30:00
175,5,741.01,2.88,20.56,4.92,2.92,83.58,95.98,13.17,2020-12-09 07:30:00
176,5,881.2,11.74,19.88,9.92,3.52,86.92,100.84,12.67,2020-12-09 08:30:00
177,5,534.06,1.27,9.85,95.84,10.13,71.28,78.88,6.33,2020-12-09 09:30:00
178,5,554.09,1.06,7.88,120.16,10.37,79.72,88.19,6.9,2020-12-09 10:30:00
179,5,574.11,0.57,5.27,151.63,10.49,95.79,105.09,7.09,2020-12-09 11:30:00
180,5,380.52,0.2,1.86,147.34,14.66,76.68,81.82,1.73,2020-12-09 12:30:00
181,5,327.11,0.15,1.36,138.76,12.16,64.8,68.68,1.12,2020-12-09 13:30:00
182,5,317.1,0.14,1.39,137.33,12.04,64.0,67.77,1.12,2020-12-09 14:30:00
183,5,400.54,0.74,8.14,123.02,11.68,67.45,72.79,5.07,2020-12-09 15:30:00
184,5,534.06,0.96,18.68,103.0,10.61,74.24,81.93,9.5,2020-12-09 16:30:00
185,5,674.25,0.23,31.53,77.25,10.01,80.44,90.05,13.05,2020-12-09 17:30:00
186,5,787.74,0.0,39.76,53.64,10.61,86.23,97.92,17.99,2020-12-09 18:30:00
187,5,934.6,0.0,47.98,35.41,11.33,94.78,110.09,23.05,2020-12-09 19:30:00
188,5,1081.47,0.0,56.21,21.46,11.09,104.27,124.84,27.61,2020-12-09 20:30:00
189,5,1121.52,0.02,54.84,16.99,9.18,110.26,134.66,28.63,2020-12-09 21:30:00
190,5,1068.12,0.03,45.24,17.35,6.62,113.57,137.19,25.59,2020-12-09 22:30:00
191,5,961.3,0.02,33.24,21.64,4.77,112.85,131.51,23.05,2020-12-09 23:30:00
192,5,660.9,0.0,13.71,55.08,4.05,102.72,113.64,14.95,2020-12-10 00:30:00
193,5,580.79,0.0,9.17,56.51,2.71,99.15,108.07,10.77,2020-12-10 01:30:00
194,5,547.41,0.0,7.8,52.21,2.09,96.26,104.4,8.61,2020-12-10 02:30:00
195,5,534.06,0.0,7.37,46.49,1.8,93.92,101.7,7.79,2020-12-10 03:30:00
196,5,520.71,0.0,7.11,43.63,1.68,90.71,97.94,7.35,2020-12-10 04:30:00
197,5,500.68,0.0,7.03,43.63,1.67,86.47,92.96,6.97,2020-12-10 05:30:00
198,5,500.68,0.0,7.97,44.7,1.94,82.48,88.7,6.9,2020-12-10 06:30:00
199,5,534.06,0.09,11.65,42.56,2.56,80.13,87.1,8.04,2020-12-10 07:30:00
200,5,567.44,1.37,14.4,45.78,3.34,77.09,84.72,8.36,2020-12-10 08:30:00
201,5,467.3,1.15,8.65,85.12,4.83,66.85,72.43,4.75,2020-12-10 09:30:00
202,5,467.3,1.05,7.03,103.0,4.95,68.51,74.41,4.75,2020-12-10 10:30:00
203,5,460.63,0.59,4.63,128.75,5.01,74.34,80.3,4.62,2020-12-10 11:30:00
204,5,357.15,0.19,1.71,140.19,10.49,71.41,75.7,1.49,2020-12-10 12:30:00
205,5,337.12,0.14,1.37,138.76,12.4,71.07,74.99,0.97,2020-12-10 13:30:00
206,5,333.79,0.13,1.46,137.33,11.8,70.2,74.03,1.06,2020-12-10 14:30:00
207,5,423.91,0.73,9.08,120.16,10.49,73.68,79.15,5.07,2020-12-10 15:30:00
208,5,567.44,0.96,20.91,97.28,9.3,80.49,88.57,9.5,2020-12-10 16:30:00
209,5,707.63,0.23,34.27,69.38,8.58,86.64,97.28,13.17,2020-12-10 17:30:00
210,5,807.76,0.0,41.47,43.99,8.58,92.16,105.62,16.97,2020-12-10 18:30:00
211,5,894.55,0.0,43.53,29.68,7.63,100.35,116.43,17.23,2020-12-10 19:30:00
212,5,921.25,0.0,38.39,30.76,6.44,109.4,125.62,15.45,2020-12-10 20:30:00
213,5,680.92,0.0,16.97,73.67,6.44,118.87,130.94,11.65,2020-12-10 21:30:00
214,5,620.84,0.0,10.8,87.98,6.56,132.84,144.42,10.01,2020-12-10 22:30:00
215,5,607.49,0.0,8.48,94.41,7.33,141.78,152.65,8.74,2020-12-10 23:30:00
216,5,580.79,0.0,6.68,94.41,7.39,143.28,153.03,7.09,2020-12-11 00:30:00
217,5,547.41,0.0,5.4,90.12,6.32,139.98,148.96,5.57,2020-12-11 01:30:00
218,5,527.38,0.0,4.8,84.4,5.13,134.98,143.79,4.43,2020-12-11 02:30:00
219,5,520.71,0.0,4.63,76.53,3.93,130.0,138.9,3.67,2020-12-11 03:30:00
220,5,520.71,0.0,4.88,65.8,2.77,127.48,136.61,3.17,2020-12-11 04:30:00
221,5,534.06,0.0,5.48,54.36,1.97,125.18,134.65,2.82,2020-12-11 05:30:00
222,5,554.09,0.0,7.03,43.99,1.7,123.79,134.0,2.88,2020-12-11 06:30:00
223,5,594.14,0.08,10.45,35.41,2.0,122.26,133.56,3.64,2020-12-11 07:30:00
224,5,607.49,0.99,11.48,37.19,2.33,116.78,128.59,4.31,2020-12-11 08:30:00
225,5,494.0,0.75,5.83,72.24,3.01,98.09,107.66,1.98,2020-12-11 09:30:00
226,5,467.3,0.56,3.98,94.41,3.28,95.15,104.37,1.93,2020-12-11 10:30:00
227,5,467.3,0.37,2.87,113.01,3.31,98.99,108.28,1.98,2020-12-11 11:30:00
228,5,373.84,0.16,1.37,130.18,5.9,88.51,94.65,0.03,2020-12-11 12:30:00
229,5,343.8,0.13,1.19,133.04,7.03,83.98,89.11,0.0,2020-12-11 13:30:00
230,5,340.46,0.13,1.32,134.47,7.27,84.37,89.36,0.0,2020-12-11 14:30:00
231,5,433.92,0.75,8.82,118.73,7.09,90.34,96.88,2.85,2020-12-11 15:30:00
232,5,567.44,0.91,20.39,97.28,6.56,98.73,107.76,7.41,2020-12-11 16:30:00
233,5,680.92,0.19,31.87,74.39,6.38,105.32,116.54,10.89,2020-12-11 17:30:00
234,5,747.68,0.0,36.33,55.79,6.32,112.36,125.81,13.55,2020-12-11 18:30:00
235,5,774.38,0.0,32.56,50.07,5.84,119.97,134.2,12.67,2020-12-11 19:30:00
236,5,747.68,0.0,24.33,58.65,5.54,127.12,139.79,10.89,2020-12-11 20:30:00
237,5,520.71,0.0,8.05,111.58,6.2,134.9,144.23,4.88,2020-12-11 21:30:00
238,5,527.38,0.0,6.94,113.01,6.8,144.45,154.15,5.07,2020-12-11 22:30:00
239,5,540.73,0.0,6.86,107.29,7.33,150.29,159.96,4.81,2020-12-11 23:30:00
240,5,534.06,0.0,5.83,101.57,6.86,152.33,161.48,3.83,2020-12-12 00:30:00
241,5,514.03,0.0,4.41,95.84,5.6,152.94,161.64,2.41,2020-12-12 01:30:00
242,5,500.68,0.0,3.64,89.41,4.41,151.85,160.5,1.33,2020-12-12 02:30:00
243,5,494.0,0.0,3.26,83.69,3.61,150.31,159.04,0.94,2020-12-12 03:30:00
244,5,494.0,0.0,3.26,74.39,2.74,148.12,156.82,1.03,2020-12-12 04:30:00
245,5,494.0,0.0,3.51,65.8,2.06,145.69,154.23,1.08,2020-12-12 05:30:00
246,5,507.36,0.0,4.24,57.22,1.68,143.03,151.6,1.16,2020-12-12 06:30:00
247,5,520.71,0.09,5.83,52.21,1.8,140.47,149.35,1.46,2020-12-12 07:30:00
248,5,514.03,0.59,6.17,58.65,2.24,135.38,144.34,1.65,2020-12-12 08:30:00
249,5,467.3,0.54,3.86,87.98,3.28,129.28,137.39,0.09,2020-12-12 09:30:00
250,5,453.95,0.4,2.74,104.43,3.37,129.32,137.37,0.01,2020-12-12 10:30:00
251,5,460.63,0.27,1.99,115.87,3.1,130.69,138.82,0.44,2020-12-12 11:30:00
252,5,387.19,0.1,1.1,127.32,5.36,113.46,119.51,0.0,2020-12-12 12:30:00
253,5,370.5,0.07,1.03,128.75,6.08,110.88,116.45,0.0,2020-12-12 13:30:00
254,5,373.84,0.06,1.19,130.18,6.14,114.39,120.17,0.0,2020-12-12 14:30:00
255,5,407.22,0.15,3.47,124.45,6.32,122.23,128.65,0.0,2020-12-12 15:30:00
256,5,467.3,0.19,8.05,114.44,6.8,133.57,141.12,0.38,2020-12-12 16:30:00
257,5,534.06,0.05,13.02,103.0,7.63,143.21,151.95,2.47,2020-12-12 17:30:00
258,5,580.79,0.0,15.08,94.41,9.06,153.89,163.67,4.24,2020-12-12 18:30:00
259,5,587.46,0.0,13.2,92.98,10.61,162.26,172.43,4.56,2020-12-12 19:30:00
260,5,560.76,0.0,9.94,98.71,11.21,163.76,173.33,3.74,2020-12-12 20:30:00
261,5,514.03,0.0,6.6,103.0,9.06,158.83,167.52,2.95,2020-12-12 21:30:00
262,5,500.68,0.0,5.36,100.14,6.32,156.2,164.38,2.88,2020-12-12 22:30:00
263,5,494.0,0.0,4.58,97.28,5.31,154.11,161.85,2.38,2020-12-12 23:30:00
264,5,487.33,0.0,3.86,94.41,4.53,150.99,158.25,1.84,2020-12-13 00:30:00
265,5,480.65,0.0,3.3,90.12,3.58,150.03,157.03,1.28,2020-12-13 01:30:00
266,5,480.65,0.0,3.09,84.4,2.83,151.34,158.29,1.06,2020-12-13 02:30:00
267,5,480.65,0.0,3.09,78.68,2.38,152.62,159.62,1.2,2020-12-13 03:30:00
268,5,494.0,0.0,3.34,70.1,2.03,153.57,160.7,1.47,2020-12-13 04:30:00
269,5,507.36,0.0,3.77,60.08,1.74,154.46,161.82,1.63,2020-12-13 05:30:00
270,5,520.71,0.0,4.76,50.78,1.59,154.53,162.43,1.84,2020-12-13 06:30:00
271,5,554.09,0.03,6.77,43.99,1.82,154.22,162.89,2.34,2020-12-13 07:30:00
272,5,567.44,0.4,7.71,44.7,2.18,152.85,161.99,2.72,2020-12-13 08:30:00
273,5,514.03,0.42,4.41,75.1,2.89,145.78,154.12,0.23,2020-12-13 09:30:00
274,5,507.36,0.41,3.3,90.12,2.95,145.61,153.85,0.15,2020-12-13 10:30:00
275,5,507.36,0.29,2.44,104.43,2.83,146.15,154.38,0.44,2020-12-13 11:30:00
276,5,440.6,0.13,1.22,121.59,3.93,135.12,141.81,0.0,2020-12-13 12:30:00
277,5,427.25,0.1,1.09,125.89,4.53,135.92,142.4,0.0,2020-12-13 13:30:00
278,5,427.25,0.09,1.23,127.32,4.59,137.77,144.27,0.0,2020-12-13 14:30:00
279,5,453.95,0.17,3.34,120.16,4.47,141.05,147.92,0.0,2020-12-13 15:30:00
280,5,494.0,0.17,7.11,107.29,4.23,145.49,153.02,0.67,2020-12-13 16:30:00
281,5,534.06,0.04,10.97,92.98,4.05,147.79,155.98,3.14,2020-12-13 17:30:00
282,5,560.76,0.0,12.17,84.4,3.79,151.11,160.04,4.81,2020-12-13 18:30:00
283,5,567.44,0.0,10.37,85.83,3.82,156.87,166.19,5.26,2020-12-13 19:30:00
