,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
0,5,514.03,0.0,8.05,56.51,4.59,96.13,107.03,8.04,2020-12-02 00:30:00
1,5,547.41,0.0,8.82,40.41,2.62,98.37,109.05,7.22,2020-12-02 01:30:00
2,5,567.44,0.0,9.0,31.11,2.03,100.72,111.29,6.4,2020-12-02 02:30:00
3,5,594.14,0.0,9.08,25.75,1.85,103.26,113.6,5.89,2020-12-02 03:30:00
4,5,614.17,0.01,9.17,21.99,1.77,106.02,116.12,5.57,2020-12-02 04:30:00
5,5,640.87,0.02,9.68,18.06,1.76,109.22,119.57,5.45,2020-12-02 05:30:00
6,5,694.28,0.1,11.31,13.41,2.0,113.01,124.4,5.76,2020-12-02 06:30:00
7,5,801.09,0.64,15.25,9.21,3.04,119.56,133.98,7.98,2020-12-02 07:30:00
8,5,921.25,3.3,17.14,15.38,4.53,126.7,143.56,10.51,2020-12-02 08:30:00
9,5,547.41,0.48,6.43,105.86,15.02,122.83,132.25,1.46,2020-12-02 09:30:00
10,5,527.38,0.43,4.46,120.16,15.5,121.47,131.12,2.57,2020-12-02 10:30:00
11,5,507.36,0.31,3.0,128.75,17.17,114.33,123.64,3.61,2020-12-02 11:30:00
12,5,363.83,0.13,1.29,148.77,17.64,86.94,92.27,0.53,2020-12-02 12:30:00
13,5,330.45,0.11,1.05,150.2,16.69,81.45,85.9,0.0,2020-12-02 13:30:00
14,5,320.44,0.11,1.06,150.2,16.21,79.66,83.93,0.02,2020-12-02 14:30:00
15,5,363.83,0.41,4.11,133.04,14.31,82.38,88.11,4.37,2020-12-02 15:30:00
16,5,447.27,0.6,8.91,113.01,11.92,88.32,96.54,9.63,2020-12-02 16:30:00
17,5,527.38,0.2,14.4,95.84,10.25,93.13,103.45,13.05,2020-12-02 17:30:00
18,5,594.14,0.02,17.31,78.68,9.18,96.95,109.71,16.21,2020-12-02 18:30:00
19,5,654.22,0.0,18.17,60.8,7.87,101.21,117.11,18.49,2020-12-02 19:30:00
20,5,687.6,0.0,18.34,45.78,6.44,104.49,123.19,18.49,2020-12-02 20:30:00
21,5,640.87,0.0,15.42,41.84,5.07,101.33,120.26,16.47,2020-12-02 21:30:00
22,5,600.82,0.0,13.2,39.7,3.87,98.03,116.03,15.07,2020-12-02 22:30:00
23,5,580.79,0.0,12.34,40.77,3.13,96.35,111.79,13.55,2020-12-02 23:30:00
24,5,547.41,0.0,10.88,47.92,3.34,96.95,109.13,11.65,2020-12-03 00:30:00
25,5,547.41,0.0,10.28,47.92,3.64,100.96,111.98,10.64,2020-12-03 01:30:00
26,5,547.41,0.0,9.68,45.42,3.99,104.82,115.25,9.12,2020-12-03 02:30:00
27,5,554.09,0.0,9.34,41.49,3.99,108.53,118.62,8.61,2020-12-03 03:30:00
28,5,560.76,0.0,9.17,38.27,4.29,111.24,120.75,10.39,2020-12-03 04:30:00
29,5,554.09,0.0,8.91,41.49,6.26,112.95,121.87,10.77,2020-12-03 05:30:00
30,5,500.68,0.0,7.28,63.66,13.23,115.39,123.97,7.09,2020-12-03 06:30:00
31,5,534.06,0.12,9.25,60.08,13.11,115.26,125.47,8.36,2020-12-03 07:30:00
32,5,587.46,1.01,10.54,62.94,12.64,116.08,128.03,9.25,2020-12-03 08:30:00
33,5,500.68,0.73,5.83,103.0,26.23,116.07,126.51,3.9,2020-12-03 09:30:00
34,5,507.36,0.6,4.33,118.73,32.42,120.62,131.52,4.56,2020-12-03 10:30:00
35,5,494.0,0.38,2.96,135.9,34.81,121.56,132.22,4.88,2020-12-03 11:30:00
36,5,380.52,0.15,1.36,163.08,28.61,104.06,110.41,0.35,2020-12-03 12:30:00
37,5,347.14,0.12,1.06,163.08,22.41,95.48,100.67,0.0,2020-12-03 13:30:00
38,5,333.79,0.11,1.06,161.65,20.03,91.2,96.04,0.0,2020-12-03 14:30:00
39,5,350.48,0.26,2.68,148.77,17.88,90.22,95.58,2.41,2020-12-03 15:30:00
40,5,397.21,0.39,5.66,133.04,15.5,92.02,98.77,6.21,2020-12-03 16:30:00
41,5,447.27,0.19,9.34,117.3,13.95,93.23,101.31,8.87,2020-12-03 17:30:00
42,5,514.03,0.01,12.68,97.28,11.92,95.26,105.56,12.29,2020-12-03 18:30:00
43,5,594.14,0.0,14.91,73.67,9.78,98.45,112.01,15.45,2020-12-03 19:30:00
44,5,640.87,0.0,15.59,56.51,7.63,100.55,116.9,16.47,2020-12-03 20:30:00
45,5,614.17,0.0,13.37,47.21,5.66,100.04,117.56,15.33,2020-12-03 21:30:00
46,5,600.82,0.0,12.34,41.13,4.65,102.28,120.49,14.95,2020-12-03 22:30:00
47,5,594.14,0.0,12.17,39.7,4.47,107.56,125.07,14.31,2020-12-03 23:30:00
48,5,574.11,0.0,11.65,45.06,5.31,113.02,127.98,13.3,2020-12-04 00:30:00
49,5,574.11,0.0,10.71,50.78,6.74,119.61,132.94,12.67,2020-12-04 01:30:00
50,5,567.44,0.0,9.94,53.64,7.99,125.84,138.25,12.29,2020-12-04 02:30:00
51,5,567.44,0.0,9.43,54.36,8.7,131.3,143.01,12.16,2020-12-04 03:30:00
52,5,574.11,0.0,9.25,53.64,9.18,135.81,147.05,12.03,2020-12-04 04:30:00
53,5,560.76,0.0,9.0,59.37,11.09,140.15,150.92,11.02,2020-12-04 05:30:00
54,5,494.0,0.0,6.43,92.98,16.45,137.85,147.92,6.59,2020-12-04 06:30:00
55,5,520.71,0.03,7.8,87.98,12.28,133.9,144.9,8.04,2020-12-04 07:30:00
56,5,567.44,0.55,9.0,82.97,14.07,140.05,151.87,7.09,2020-12-04 08:30:00
57,5,547.41,0.87,6.94,98.71,32.42,158.28,170.0,0.94,2020-12-04 09:30:00
58,5,540.73,0.73,5.23,117.3,38.15,176.21,188.18,0.0,2020-12-04 10:30:00
59,5,507.36,0.42,3.38,141.62,35.76,177.63,188.57,0.0,2020-12-04 11:30:00
60,5,367.17,0.16,1.39,154.5,22.89,119.92,125.75,0.0,2020-12-04 12:30:00
61,5,320.44,0.12,1.01,150.2,16.21,96.35,100.72,0.0,2020-12-04 13:30:00
62,5,300.41,0.1,0.95,147.34,13.83,86.08,89.92,0.0,2020-12-04 14:30:00
63,5,320.44,0.26,2.64,135.9,12.28,86.34,90.76,0.54,2020-12-04 15:30:00
64,5,377.18,0.38,6.0,121.59,11.09,90.95,97.0,4.37,2020-12-04 16:30:00
65,5,433.92,0.12,9.94,105.86,10.13,93.81,101.31,7.35,2020-12-04 17:30:00
66,5,467.3,0.0,11.65,92.98,9.3,95.02,104.1,9.37,2020-12-04 18:30:00
67,5,480.65,0.0,10.8,86.55,8.7,94.26,104.5,10.26,2020-12-04 19:30:00
68,5,473.98,0.0,9.43,80.11,7.75,92.99,104.16,10.64,2020-12-04 20:30:00
69,5,480.65,0.0,9.34,70.1,6.74,95.82,108.26,11.4,2020-12-04 21:30:00
70,5,527.38,0.0,10.88,60.8,6.32,102.41,116.23,12.41,2020-12-04 22:30:00
71,5,554.09,0.0,11.82,55.08,5.9,108.51,122.09,12.67,2020-12-04 23:30:00
72,5,567.44,0.0,12.17,51.5,5.07,112.9,125.2,12.67,2020-12-05 00:30:00
73,5,580.79,0.0,12.0,45.78,3.99,116.01,127.26,13.17,2020-12-05 01:30:00
74,5,594.14,0.0,11.48,40.77,3.19,118.03,128.34,13.68,2020-12-05 02:30:00
75,5,607.49,0.0,11.14,36.48,2.74,119.26,128.88,14.31,2020-12-05 03:30:00
76,5,607.49,0.0,10.63,35.41,2.59,119.14,127.82,14.19,2020-12-05 04:30:00
77,5,600.82,0.0,10.03,36.12,2.56,117.82,125.57,13.55,2020-12-05 05:30:00
78,5,600.82,0.0,10.2,35.41,2.62,115.05,122.69,13.3,2020-12-05 06:30:00
79,5,634.19,0.33,12.0,31.83,3.16,114.31,123.58,13.05,2020-12-05 07:30:00
80,5,674.25,2.35,12.0,37.55,4.29,114.45,125.35,11.91,2020-12-05 08:30:00
81,5,460.63,0.67,5.06,105.86,13.35,98.09,105.63,4.81,2020-12-05 09:30:00
82,5,447.27,0.47,3.47,120.16,17.17,100.59,108.95,5.13,2020-12-05 10:30:00
83,5,447.27,0.33,2.66,138.76,28.61,105.95,114.57,6.08,2020-12-05 11:30:00
84,5,323.77,0.14,1.18,145.91,25.03,67.77,72.14,1.44,2020-12-05 12:30:00
85,5,290.39,0.1,0.8,138.76,17.88,57.0,60.34,0.9,2020-12-05 13:30:00
86,5,277.04,0.09,0.74,133.04,15.14,52.03,55.06,0.91,2020-12-05 14:30:00
87,5,293.73,0.24,2.06,120.16,12.64,51.32,54.9,3.52,2020-12-05 15:30:00
88,5,340.46,0.36,4.5,105.86,10.61,54.41,59.33,7.41,2020-12-05 16:30:00
89,5,383.85,0.13,7.63,89.41,8.82,57.79,64.1,10.01,2020-12-05 17:30:00
90,5,417.23,0.0,9.0,78.68,7.63,61.23,69.0,11.53,2020-12-05 18:30:00
91,5,420.57,0.0,8.14,83.69,8.7,67.35,76.05,11.02,2020-12-05 19:30:00
92,5,423.91,0.0,6.68,107.29,13.11,83.37,92.09,9.25,2020-12-05 20:30:00
93,5,480.65,0.0,7.71,108.72,12.76,104.43,113.76,10.01,2020-12-05 21:30:00
94,5,547.41,0.0,9.94,85.12,8.35,118.04,128.67,12.03,2020-12-05 22:30:00
95,5,580.79,0.0,11.14,67.95,5.42,125.26,136.39,13.05,2020-12-05 23:30:00
96,5,580.79,0.0,11.14,57.94,3.93,128.79,139.25,13.43,2020-12-06 00:30:00
97,5,574.11,0.0,9.94,57.22,3.82,131.27,140.7,13.05,2020-12-06 01:30:00
98,5,554.09,0.0,8.23,65.8,4.59,131.19,139.35,11.65,2020-12-06 02:30:00
99,5,520.71,0.0,6.43,79.39,5.78,126.37,133.42,10.13,2020-12-06 03:30:00
100,5,514.03,0.0,6.51,70.1,4.65,123.99,131.14,11.4,2020-12-06 04:30:00
101,5,507.36,0.0,7.28,57.22,3.58,122.71,130.26,12.79,2020-12-06 05:30:00
102,5,520.71,0.0,8.74,43.27,3.01,121.27,129.86,13.93,2020-12-06 06:30:00
103,5,560.76,0.3,11.31,32.9,3.52,121.48,132.51,13.81,2020-12-06 07:30:00
104,5,600.82,1.84,11.31,38.62,5.54,122.39,135.16,11.91,2020-12-06 08:30:00
105,5,447.27,0.43,4.28,108.72,17.88,113.03,121.84,3.39,2020-12-06 09:30:00
106,5,440.6,0.41,3.26,118.73,17.64,112.73,122.0,4.02,2020-12-06 10:30:00
107,5,440.6,0.3,2.46,131.61,17.64,115.32,124.82,3.64,2020-12-06 11:30:00
108,5,340.46,0.24,2.06,150.2,22.41,94.32,100.93,0.04,2020-12-06 12:30:00
109,5,313.76,0.18,1.67,155.93,20.27,85.47,90.78,0.0,2020-12-06 13:30:00
110,5,310.42,0.16,1.71,163.08,21.7,84.68,89.58,0.0,2020-12-06 14:30:00
111,5,333.79,0.2,2.83,160.22,23.13,88.27,93.4,0.97,2020-12-06 15:30:00
112,5,373.84,0.19,4.58,151.63,22.17,94.96,100.91,4.18,2020-12-06 16:30:00
113,5,413.9,0.05,6.51,138.76,19.79,98.49,105.26,6.71,2020-12-06 17:30:00
114,5,433.92,0.0,7.11,124.45,16.45,98.85,106.45,8.36,2020-12-06 18:30:00
115,5,433.92,0.0,6.68,113.01,14.42,98.54,106.96,8.99,2020-12-06 19:30:00
116,5,433.92,0.0,5.83,110.15,14.07,101.71,110.84,8.61,2020-12-06 20:30:00
117,5,447.27,0.0,5.48,111.58,13.35,109.47,119.06,8.36,2020-12-06 21:30:00
118,5,480.65,0.0,6.08,104.43,10.97,117.23,127.18,8.99,2020-12-06 22:30:00
119,5,500.68,0.0,6.6,95.84,8.7,122.7,132.31,9.5,2020-12-06 23:30:00
120,5,520.71,0.0,7.45,81.54,5.78,125.64,134.42,10.51,2020-12-07 00:30:00
121,5,554.09,0.0,8.4,64.37,3.49,128.38,136.81,11.65,2020-12-07 01:30:00
122,5,574.11,0.0,8.65,52.93,2.33,129.59,137.67,12.29,2020-12-07 02:30:00
123,5,587.46,0.0,8.48,45.42,1.68,129.65,137.38,12.54,2020-12-07 03:30:00
124,5,587.46,0.0,7.97,40.41,1.3,127.7,135.08,12.29,2020-12-07 04:30:00
125,5,580.79,0.0,7.45,37.19,1.13,123.92,131.18,9.88,2020-12-07 05:30:00
126,5,587.46,0.01,8.14,32.54,1.34,120.21,128.29,7.98,2020-12-07 06:30:00
127,5,660.9,0.36,11.31,23.6,2.18,120.08,131.18,9.12,2020-12-07 07:30:00
128,5,767.71,2.88,13.02,21.1,2.98,123.76,137.99,10.64,2020-12-07 08:30:00
129,5,494.0,0.64,5.44,92.98,4.17,98.34,105.35,4.56,2020-12-07 09:30:00
130,5,494.0,0.61,4.16,107.29,4.35,99.98,107.51,5.57,2020-12-07 10:30:00
131,5,507.36,0.42,3.17,127.32,4.47,107.23,115.22,6.52,2020-12-07 11:30:00
132,5,353.81,0.13,1.03,128.75,5.6,82.88,86.88,0.86,2020-12-07 12:30:00
133,5,327.11,0.11,0.79,127.32,6.38,76.95,80.37,0.38,2020-12-07 13:30:00
134,5,320.44,0.1,0.83,130.18,7.99,75.93,79.38,0.52,2020-12-07 14:30:00
135,5,343.8,0.25,2.25,127.32,10.73,80.06,84.42,2.82,2020-12-07 15:30:00
136,5,407.22,0.38,5.06,123.02,12.88,89.97,96.26,6.4,2020-12-07 16:30:00
137,5,467.3,0.18,8.4,114.44,13.47,98.29,106.4,8.87,2020-12-07 17:30:00
138,5,507.36,0.01,10.03,103.0,12.99,103.09,112.84,10.51,2020-12-07 18:30:00
139,5,527.38,0.0,9.77,90.84,11.68,104.11,115.36,11.53,2020-12-07 19:30:00
140,5,534.06,0.0,9.17,78.68,9.78,102.52,114.92,12.16,2020-12-07 20:30:00
141,5,540.73,0.0,9.25,62.23,6.91,99.49,113.03,12.92,2020-12-07 21:30:00
142,5,560.76,0.0,10.63,47.21,4.65,98.99,114.03,13.81,2020-12-07 22:30:00
143,5,574.11,0.0,11.65,40.41,3.7,99.42,114.22,13.68,2020-12-07 23:30:00
144,5,560.76,0.0,11.65,41.13,4.35,101.64,114.82,12.54,2020-12-08 00:30:00
145,5,554.09,0.0,11.48,42.2,6.74,107.65,120.03,12.03,2020-12-08 01:30:00
146,5,567.44,0.0,11.31,40.77,9.06,117.96,129.77,11.65,2020-12-08 02:30:00
147,5,580.79,0.0,11.14,38.98,9.42,128.48,139.73,11.53,2020-12-08 03:30:00
148,5,580.79,0.0,10.45,38.98,7.99,135.49,145.84,11.65,2020-12-08 04:30:00
149,5,580.79,0.0,9.68,38.98,5.36,137.35,146.67,11.91,2020-12-08 05:30:00
150,5,587.46,0.0,9.94,35.41,3.46,131.24,140.46,12.29,2020-12-08 06:30:00
151,5,647.54,0.14,13.02,26.46,3.4,126.64,138.09,12.79,2020-12-08 07:30:00
152,5,714.3,2.24,14.05,25.39,4.41,124.87,138.43,12.41,2020-12-08 08:30:00
153,5,507.36,0.88,6.6,82.25,8.94,99.52,107.76,6.21,2020-12-08 09:30:00
154,5,473.98,0.7,4.54,98.71,8.82,93.91,102.27,5.95,2020-12-08 10:30:00
155,5,453.95,0.4,2.96,117.3,9.42,95.09,103.34,6.27,2020-12-08 11:30:00
156,5,333.79,0.16,1.34,137.33,15.74,85.16,89.98,0.25,2020-12-08 12:30:00
157,5,313.76,0.13,1.13,140.19,14.42,82.48,86.63,0.0,2020-12-08 13:30:00
158,5,310.42,0.11,1.1,141.62,13.11,80.62,84.66,0.0,2020-12-08 14:30:00
159,5,343.8,0.26,2.96,131.61,11.8,82.7,87.72,2.53,2020-12-08 15:30:00
160,5,407.22,0.34,6.43,115.87,11.09,89.5,96.74,7.09,2020-12-08 16:30:00
161,5,480.65,0.1,10.54,97.28,10.37,96.85,106.42,10.26,2020-12-08 17:30:00
162,5,540.73,0.0,12.51,80.82,9.3,102.63,114.64,12.67,2020-12-08 18:30:00
163,5,554.09,0.0,11.82,70.81,7.87,99.23,112.29,13.17,2020-12-08 19:30:00
164,5,507.36,0.0,10.71,63.66,6.14,83.96,96.32,12.41,2020-12-08 20:30:00
165,5,467.3,0.0,10.45,62.94,5.07,66.9,77.61,11.4,2020-12-08 21:30:00
166,5,480.65,0.0,11.14,63.66,4.71,60.49,70.26,11.27,2020-12-08 22:30:00
167,5,494.0,0.0,10.97,62.94,4.11,58.24,66.49,11.02,2020-12-08 23:30:00
168,5,514.03,0.0,11.65,47.92,2.68,57.32,64.45,11.78,2020-12-09 00:30:00
169,5,534.06,0.0,12.0,32.9,1.83,58.09,65.34,12.67,2020-12-09 01:30:00
170,5,534.06,0.0,11.48,26.46,1.71,58.75,66.43,13.17,2020-12-09 02:30:00
171,5,540.73,0.01,10.97,23.6,1.91,60.07,68.23,13.93,2020-12-09 03:30:00
172,5,540.73,0.01,10.71,21.64,2.06,61.3,69.71,14.95,2020-12-09 04:30:00
173,5,554.09,0.02,10.88,20.21,2.21,62.61,71.13,15.71,2020-12-09 05:30:00
174,5,580.79,0.05,12.0,17.7,2.47,64.34,73.67,15.96,2020-12-09 06:30:00
175,5,660.9,0.57,14.91,12.16,3.28,68.48,80.6,15.83,2020-12-09 07:30:00
176,5,761.03,4.81,13.71,14.84,4.17,72.49,87.39,14.95,2020-12-09 08:30:00
177,5,567.44,1.98,9.17,60.8,5.96,58.36,67.31,9.63,2020-12-09 09:30:00
178,5,534.06,1.44,6.94,81.54,5.13,59.88,69.29,9.88,2020-12-09 10:30:00
179,5,500.68,0.68,4.33,107.29,4.53,65.86,75.85,10.01,2020-12-09 11:30:00
180,5,297.07,0.12,0.88,121.59,5.48,51.26,55.01,2.03,2020-12-09 12:30:00
181,5,280.38,0.09,0.68,120.16,5.25,50.7,53.9,1.41,2020-12-09 13:30:00
182,4,273.71,0.09,0.72,120.16,5.31,48.21,51.24,1.35,2020-12-09 14:30:00
183,4,320.44,0.43,3.64,105.86,5.9,49.9,54.57,5.26,2020-12-09 15:30:00
184,5,397.21,0.66,8.23,87.98,6.14,55.27,62.96,9.88,2020-12-09 16:30:00
185,5,467.3,0.22,13.71,67.95,6.02,60.22,70.94,12.79,2020-12-09 17:30:00
186,5,520.71,0.0,16.97,50.07,5.84,65.28,79.6,15.2,2020-12-09 18:30:00
187,5,560.76,0.0,17.14,39.7,5.48,69.23,86.0,16.09,2020-12-09 19:30:00
188,5,554.09,0.0,15.42,40.41,5.13,69.82,85.89,14.82,2020-12-09 20:30:00
189,5,494.0,0.0,11.65,58.65,5.19,67.6,79.85,11.91,2020-12-09 21:30:00
190,5,480.65,0.0,10.45,67.95,5.13,68.42,78.94,11.02,2020-12-09 22:30:00
191,5,487.33,0.0,10.2,70.1,4.83,69.4,78.41,10.64,2020-12-09 23:30:00
192,5,507.36,0.0,10.37,62.23,3.67,68.26,75.82,11.15,2020-12-10 00:30:00
193,5,527.38,0.0,10.54,47.21,2.41,66.17,73.3,12.03,2020-12-10 01:30:00
194,5,534.06,0.0,10.11,35.76,2.0,64.42,71.42,12.29,2020-12-10 02:30:00
195,5,547.41,0.0,9.85,29.68,2.27,64.41,71.37,12.16,2020-12-10 03:30:00
196,5,567.44,0.0,9.85,27.54,3.01,65.81,72.5,11.91,2020-12-10 04:30:00
197,5,594.14,0.0,10.2,27.18,3.82,68.84,75.23,11.53,2020-12-10 05:30:00
198,5,627.52,0.01,11.14,26.82,4.47,71.8,78.43,11.15,2020-12-10 06:30:00
199,5,680.92,0.13,13.2,24.68,5.6,73.68,81.86,11.4,2020-12-10 07:30:00
200,5,734.33,1.98,13.54,28.61,6.74,74.38,84.1,12.03,2020-12-10 08:30:00
201,5,560.76,1.47,8.48,65.09,9.06,62.53,69.91,7.41,2020-12-10 09:30:00
202,5,507.36,1.01,5.91,88.69,8.7,62.34,69.63,6.97,2020-12-10 10:30:00
203,5,494.0,0.52,3.73,113.01,7.99,68.59,76.3,7.22,2020-12-10 11:30:00
204,5,333.79,0.16,1.31,133.04,15.26,63.73,68.28,1.68,2020-12-10 12:30:00
205,5,307.08,0.13,1.18,137.33,20.5,64.29,68.25,0.75,2020-12-10 13:30:00
206,5,300.41,0.13,1.26,140.19,22.65,65.06,68.93,0.58,2020-12-10 14:30:00
207,5,327.11,0.27,3.34,133.04,23.37,69.28,74.28,3.17,2020-12-10 15:30:00
208,5,383.85,0.34,7.11,117.3,21.22,74.43,81.68,7.22,2020-12-10 16:30:00
209,5,447.27,0.09,11.31,97.28,17.88,78.93,88.49,10.13,2020-12-10 17:30:00
210,5,494.0,0.0,13.2,79.39,14.78,82.63,94.64,12.41,2020-12-10 18:30:00
211,5,500.68,0.0,12.17,72.24,12.76,83.92,96.65,12.41,2020-12-10 19:30:00
212,5,480.65,0.0,10.2,74.39,10.97,81.26,92.51,11.15,2020-12-10 20:30:00
213,5,453.95,0.0,8.82,80.11,9.3,76.67,85.71,9.88,2020-12-10 21:30:00
214,5,467.3,0.0,8.74,81.54,8.23,75.36,83.33,9.75,2020-12-10 22:30:00
215,5,473.98,0.0,8.23,78.68,6.5,74.35,81.45,9.63,2020-12-10 23:30:00
216,5,460.63,0.0,6.68,75.1,4.71,76.24,82.63,8.74,2020-12-11 00:30:00
217,5,460.63,0.0,5.66,75.1,5.19,83.0,89.39,7.92,2020-12-11 01:30:00
218,5,494.0,0.0,5.74,76.53,6.86,92.74,99.31,7.22,2020-12-11 02:30:00
219,5,560.76,0.0,6.51,72.96,7.51,102.41,109.13,6.9,2020-12-11 03:30:00
220,5,640.87,0.0,7.71,65.09,6.97,111.38,118.33,6.9,2020-12-11 04:30:00
221,5,707.63,0.0,8.74,57.94,6.5,119.66,126.91,6.14,2020-12-11 05:30:00
222,5,741.01,0.0,9.6,52.93,6.02,123.33,131.06,5.76,2020-12-11 06:30:00
223,5,754.36,0.04,10.97,48.64,5.72,119.12,127.94,6.59,2020-12-11 07:30:00
224,5,734.33,0.85,10.8,48.64,5.19,113.86,123.69,6.78,2020-12-11 08:30:00
225,5,540.73,0.89,5.74,75.1,4.83,93.82,101.74,3.29,2020-12-11 09:30:00
226,5,447.27,0.6,3.56,92.98,4.17,83.85,90.85,3.01,2020-12-11 10:30:00
227,5,413.9,0.38,2.51,113.01,3.93,80.72,87.24,3.17,2020-12-11 11:30:00
228,5,313.76,0.15,1.17,125.89,4.89,62.49,66.41,1.33,2020-12-11 12:30:00
229,5,293.73,0.12,0.94,127.32,5.31,56.94,60.1,1.03,2020-12-11 13:30:00
230,5,293.73,0.11,1.01,131.61,5.72,57.55,60.65,1.11,2020-12-11 14:30:00
231,5,313.76,0.18,2.08,130.18,6.32,61.21,64.88,2.53,2020-12-11 15:30:00
232,5,347.14,0.19,4.03,123.02,6.5,66.27,71.0,5.0,2020-12-11 16:30:00
233,5,393.87,0.05,6.26,110.15,6.44,73.61,79.72,7.35,2020-12-11 17:30:00
234,5,440.6,0.0,6.94,98.71,6.2,82.5,90.07,9.25,2020-12-11 18:30:00
235,5,460.63,0.0,6.51,90.12,5.84,89.18,98.03,10.13,2020-12-11 19:30:00
236,5,467.3,0.0,5.66,82.97,5.25,92.3,101.89,10.39,2020-12-11 20:30:00
237,5,460.63,0.0,5.27,75.82,4.83,93.61,104.01,10.51,2020-12-11 21:30:00
238,5,487.33,0.0,6.94,67.95,4.53,95.23,106.34,10.89,2020-12-11 22:30:00
239,5,527.38,0.0,9.68,58.65,3.79,93.59,104.29,11.4,2020-12-11 23:30:00
240,5,540.73,0.0,10.63,52.93,3.04,86.6,95.82,11.02,2020-12-12 00:30:00
241,5,507.36,0.0,8.74,56.51,3.1,84.82,92.78,9.37,2020-12-12 01:30:00
242,5,487.33,0.0,6.77,65.09,3.93,93.55,100.67,7.41,2020-12-12 02:30:00
243,5,507.36,0.0,5.74,75.1,5.31,107.95,114.52,5.07,2020-12-12 03:30:00
244,5,554.09,0.0,5.74,76.53,6.08,119.56,125.9,4.05,2020-12-12 04:30:00
245,5,600.82,0.0,6.34,74.39,6.56,129.07,135.46,3.48,2020-12-12 05:30:00
246,5,620.84,0.0,6.94,70.81,6.68,133.63,140.34,3.04,2020-12-12 06:30:00
247,5,614.17,0.01,7.54,69.38,6.8,132.79,140.03,2.98,2020-12-12 07:30:00
248,5,600.82,0.31,7.71,72.24,6.74,130.76,138.45,3.17,2020-12-12 08:30:00
249,5,507.36,0.55,5.31,89.41,6.91,115.67,122.32,1.54,2020-12-12 09:30:00
250,5,460.63,0.5,3.86,108.72,7.63,110.19,116.27,1.46,2020-12-12 10:30:00
251,5,460.63,0.34,2.83,128.75,8.35,114.23,120.21,1.76,2020-12-12 11:30:00
252,5,373.84,0.14,1.2,135.9,7.21,100.21,104.92,0.02,2020-12-12 12:30:00
253,5,350.48,0.1,0.88,135.9,6.68,98.49,102.94,0.0,2020-12-12 13:30:00
254,5,347.14,0.09,0.89,135.9,6.56,101.05,105.58,0.0,2020-12-12 14:30:00
255,5,357.15,0.14,1.95,127.32,6.32,104.47,109.57,0.3,2020-12-12 15:30:00
256,5,380.52,0.15,3.9,113.01,5.84,108.12,114.25,3.17,2020-12-12 16:30:00
257,5,407.22,0.03,6.0,97.28,5.31,110.74,117.94,6.08,2020-12-12 17:30:00
258,5,433.92,0.0,6.94,83.69,4.83,114.11,122.55,8.23,2020-12-12 18:30:00
259,5,453.95,0.0,7.2,74.39,4.65,118.26,127.92,9.5,2020-12-12 19:30:00
260,5,467.3,0.0,7.54,67.95,4.47,120.35,130.68,9.88,2020-12-12 20:30:00
261,5,473.98,0.0,8.23,62.94,4.11,118.33,128.31,9.88,2020-12-12 21:30:00
262,5,480.65,0.0,8.65,58.65,3.64,111.83,120.86,9.88,2020-12-12 22:30:00
263,5,467.3,0.0,7.8,60.08,3.16,105.58,113.35,9.25,2020-12-12 23:30:00
264,5,440.6,0.0,5.66,68.67,3.07,109.1,115.84,7.22,2020-12-13 00:30:00
265,5,433.92,0.0,4.37,74.39,3.28,118.16,124.48,5.76,2020-12-13 01:30:00
266,5,447.27,0.0,3.94,76.53,3.67,126.68,132.78,4.75,2020-12-13 02:30:00
267,5,473.98,0.0,4.07,75.1,4.11,132.22,138.26,4.05,2020-12-13 03:30:00
268,5,514.03,0.0,4.41,71.53,4.41,136.08,142.2,3.64,2020-12-13 04:30:00
269,5,547.41,0.0,4.88,65.8,4.47,139.61,146.01,3.39,2020-12-13 05:30:00
270,5,580.79,0.0,5.66,59.37,4.23,142.96,149.93,3.48,2020-12-13 06:30:00
271,5,614.17,0.01,6.77,52.93,4.17,145.76,153.64,3.99,2020-12-13 07:30:00
272,5,640.87,0.34,7.54,48.64,4.17,147.3,156.01,4.62,2020-12-13 08:30:00
273,5,607.49,0.65,5.74,62.94,4.77,144.28,152.56,3.36,2020-12-13 09:30:00
274,5,580.79,0.59,4.2,81.54,4.83,145.7,154.0,3.26,2020-12-13 10:30:00
275,5,567.44,0.37,2.87,103.0,4.95,151.41,159.8,2.85,2020-12-13 11:30:00
276,5,447.27,0.13,1.18,123.02,5.54,132.93,139.35,0.11,2020-12-13 12:30:00
277,5,403.88,0.09,0.85,127.32,5.72,123.47,129.05,0.0,2020-12-13 13:30:00
278,5,387.19,0.08,0.87,127.32,5.6,118.4,123.57,0.0,2020-12-13 14:30:00
279,5,397.21,0.12,1.86,120.16,5.42,118.89,124.32,0.1,2020-12-13 15:30:00
280,5,417.23,0.12,3.6,108.72,5.07,121.8,128.03,2.34,2020-12-13 16:30:00
281,5,440.6,0.03,5.48,95.84,4.65,123.5,130.6,4.94,2020-12-13 17:30:00
282,5,460.63,0.0,6.6,82.97,4.23,126.42,134.69,7.28,2020-12-13 18:30:00
283,5,473.98,0.0,6.86,74.39,3.93,129.05,138.45,8.61,2020-12-13 19:30:00
284,5,494.0,0.0,7.03,67.95,3.67,132.0,142.22,9.25,2020-12-13 20:30:00
