,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
0,5,547.41,0.0,15.42,62.23,17.41,83.26,90.25,10.01,2020-12-02 00:30:00
1,5,547.41,0.0,14.57,52.93,15.5,85.47,92.45,10.64,2020-12-02 01:30:00
2,5,560.76,0.0,13.71,46.49,14.66,90.58,97.68,10.77,2020-12-02 02:30:00
3,5,554.09,0.0,12.0,43.27,14.66,94.05,101.2,10.64,2020-12-02 03:30:00
4,5,547.41,0.0,10.71,39.34,13.23,95.62,102.83,10.64,2020-12-02 04:30:00
5,5,547.41,0.0,10.28,33.62,11.56,96.16,103.42,10.77,2020-12-02 05:30:00
6,5,560.76,0.01,11.14,26.11,9.66,98.16,105.66,10.51,2020-12-02 06:30:00
7,5,600.82,0.29,13.88,16.99,7.39,96.47,104.66,11.27,2020-12-02 07:30:00
8,5,627.52,2.54,13.02,22.17,7.21,97.28,105.94,10.77,2020-12-02 08:30:00
9,5,487.33,1.05,7.88,89.41,30.99,102.18,109.36,3.58,2020-12-02 09:30:00
10,5,453.95,1.08,7.03,114.44,38.62,98.36,105.59,3.36,2020-12-02 10:30:00
11,5,440.6,0.98,6.68,138.76,48.16,103.51,110.98,2.82,2020-12-02 11:30:00
12,5,343.8,0.94,6.68,155.93,59.61,89.19,95.15,0.14,2020-12-02 12:30:00
13,5,307.08,0.45,3.73,163.08,46.25,80.09,85.06,0.0,2020-12-02 13:30:00
14,5,303.75,0.31,3.13,170.23,43.39,82.69,87.72,0.0,2020-12-02 14:30:00
15,5,333.79,0.4,4.97,161.65,39.1,89.8,95.35,0.3,2020-12-02 15:30:00
16,5,397.21,0.43,9.25,140.19,32.9,96.68,103.1,3.14,2020-12-02 16:30:00
17,5,467.3,0.11,14.91,117.3,27.18,102.38,109.67,5.83,2020-12-02 17:30:00
18,5,567.44,0.0,21.25,92.98,22.41,108.9,117.47,8.61,2020-12-02 18:30:00
19,5,654.22,0.0,26.05,71.53,17.64,115.15,125.0,10.89,2020-12-02 19:30:00
20,5,707.63,0.0,27.42,59.37,14.66,119.48,130.26,11.65,2020-12-02 20:30:00
21,5,741.01,0.0,27.42,54.36,13.35,123.76,134.88,11.78,2020-12-02 21:30:00
22,5,741.01,0.0,25.36,57.22,14.31,124.69,135.58,11.02,2020-12-02 22:30:00
23,5,687.6,0.0,20.22,68.67,16.69,122.99,133.06,9.5,2020-12-02 23:30:00
24,5,620.84,0.0,15.25,75.82,16.93,119.31,128.33,8.61,2020-12-03 00:30:00
25,5,600.82,0.0,13.71,67.23,13.47,117.75,126.65,9.5,2020-12-03 01:30:00
26,5,600.82,0.0,12.85,58.65,10.13,117.12,126.14,10.51,2020-12-03 02:30:00
27,5,600.82,0.0,11.82,50.78,7.33,116.78,125.92,11.53,2020-12-03 03:30:00
28,5,594.14,0.0,10.63,46.49,5.54,117.0,126.02,11.78,2020-12-03 04:30:00
29,5,587.46,0.0,9.85,43.63,4.77,120.29,129.19,11.27,2020-12-03 05:30:00
30,5,594.14,0.0,10.71,40.41,4.89,125.09,134.22,11.53,2020-12-03 06:30:00
31,5,620.84,0.22,13.88,33.62,4.65,123.46,133.06,12.41,2020-12-03 07:30:00
32,5,607.49,1.79,13.2,40.05,4.53,112.13,121.27,11.78,2020-12-03 08:30:00
33,5,453.95,0.99,6.51,89.41,7.15,79.54,85.6,8.23,2020-12-03 09:30:00
34,5,453.95,0.99,5.74,105.86,8.35,74.97,80.73,8.36,2020-12-03 10:30:00
35,5,460.63,0.76,4.93,127.32,12.28,79.93,85.95,7.54,2020-12-03 11:30:00
36,5,380.52,0.89,6.43,161.65,48.16,91.32,97.17,0.94,2020-12-03 12:30:00
37,5,347.14,0.48,4.11,177.38,41.96,91.42,96.7,0.0,2020-12-03 13:30:00
38,5,340.46,0.36,3.64,188.83,39.1,93.33,98.5,0.0,2020-12-03 14:30:00
39,5,363.83,0.46,5.57,178.81,35.29,96.32,101.85,1.24,2020-12-03 15:30:00
40,5,417.23,0.5,9.94,157.36,29.33,100.22,106.41,4.37,2020-12-03 16:30:00
41,5,480.65,0.14,15.94,133.04,24.56,102.1,109.05,6.65,2020-12-03 17:30:00
42,5,567.44,0.0,21.59,107.29,21.22,104.45,112.4,8.87,2020-12-03 18:30:00
43,5,634.19,0.0,25.71,85.12,17.88,107.26,116.5,10.64,2020-12-03 19:30:00
44,5,674.25,0.0,26.73,67.95,14.78,109.1,119.38,11.65,2020-12-03 20:30:00
45,5,707.63,0.0,27.08,57.22,13.23,111.56,122.42,12.16,2020-12-03 21:30:00
46,5,707.63,0.0,25.02,55.08,13.83,112.42,123.15,11.78,2020-12-03 22:30:00
47,5,654.22,0.0,20.56,59.37,14.42,107.73,117.53,10.77,2020-12-03 23:30:00
48,5,594.14,0.0,15.59,63.66,12.88,101.79,110.55,9.88,2020-12-04 00:30:00
49,5,574.11,0.0,13.88,59.37,10.13,99.79,108.2,10.51,2020-12-04 01:30:00
50,5,567.44,0.0,12.85,55.08,8.23,100.0,108.53,11.27,2020-12-04 02:30:00
51,5,560.76,0.0,11.48,51.5,6.56,100.3,109.06,11.78,2020-12-04 03:30:00
52,5,547.41,0.0,10.03,49.35,5.36,100.55,109.54,11.91,2020-12-04 04:30:00
53,5,540.73,0.0,9.68,45.42,4.89,102.01,111.1,12.03,2020-12-04 05:30:00
54,5,554.09,0.0,11.31,39.34,5.01,103.85,113.29,12.41,2020-12-04 06:30:00
55,5,600.82,0.12,15.59,32.19,5.78,104.64,114.89,12.29,2020-12-04 07:30:00
56,5,627.52,1.45,16.28,42.56,9.54,109.4,119.77,10.01,2020-12-04 08:30:00
57,5,547.41,0.95,8.65,101.57,25.51,123.0,131.4,4.12,2020-12-04 09:30:00
58,5,560.76,1.1,7.88,115.87,27.18,125.95,134.24,4.94,2020-12-04 10:30:00
59,5,560.76,0.89,6.77,138.76,30.04,130.14,138.21,5.51,2020-12-04 11:30:00
60,5,407.22,0.96,7.8,170.23,48.16,115.87,121.88,0.07,2020-12-04 12:30:00
61,5,353.81,0.61,5.48,178.81,42.44,102.62,107.57,0.0,2020-12-04 13:30:00
62,5,333.79,0.5,5.14,183.11,40.53,95.3,99.83,0.0,2020-12-04 14:30:00
63,5,350.48,0.61,7.63,170.23,39.1,96.3,101.01,0.42,2020-12-04 15:30:00
64,5,410.56,0.61,13.02,148.77,36.24,101.69,107.28,3.67,2020-12-04 16:30:00
65,5,480.65,0.15,19.88,124.45,32.9,105.42,111.89,6.46,2020-12-04 17:30:00
66,5,567.44,0.0,26.05,100.14,29.09,107.8,115.33,8.99,2020-12-04 18:30:00
67,5,640.87,0.0,30.16,80.82,25.03,109.41,118.05,10.64,2020-12-04 19:30:00
68,5,680.92,0.0,31.19,69.38,22.17,109.34,118.8,11.27,2020-12-04 20:30:00
69,5,700.95,0.0,29.82,62.94,20.74,108.22,117.92,11.27,2020-12-04 21:30:00
70,5,694.28,0.0,27.42,60.08,20.74,104.83,114.65,11.02,2020-12-04 22:30:00
71,5,667.57,0.0,23.99,59.37,20.5,99.2,108.55,10.77,2020-12-04 23:30:00
72,5,627.52,0.0,19.54,60.8,18.36,93.99,102.52,10.51,2020-12-05 00:30:00
73,5,587.46,0.0,15.77,60.08,14.78,90.16,98.35,10.89,2020-12-05 01:30:00
74,5,574.11,0.0,13.37,55.79,11.09,88.63,96.7,11.65,2020-12-05 02:30:00
75,5,560.76,0.0,11.48,51.5,8.23,88.25,96.31,12.29,2020-12-05 03:30:00
76,5,547.41,0.0,10.37,47.92,6.8,88.95,97.0,12.67,2020-12-05 04:30:00
77,5,547.41,0.0,10.2,42.56,6.14,90.53,98.58,12.92,2020-12-05 05:30:00
78,5,567.44,0.0,11.48,35.76,5.96,92.32,100.6,13.3,2020-12-05 06:30:00
79,5,607.49,0.18,15.42,26.46,5.96,94.95,103.81,13.43,2020-12-05 07:30:00
80,5,654.22,2.54,15.94,27.9,7.09,98.4,107.72,12.54,2020-12-05 08:30:00
81,5,560.76,1.34,9.34,85.12,19.55,98.76,106.0,7.28,2020-12-05 09:30:00
82,5,554.09,1.22,7.71,107.29,20.5,96.1,102.92,7.79,2020-12-05 10:30:00
83,5,554.09,0.72,5.4,135.9,22.65,95.8,102.32,7.98,2020-12-05 11:30:00
84,5,367.17,0.33,2.91,161.65,23.37,64.73,68.57,2.19,2020-12-05 12:30:00
85,5,317.1,0.26,2.36,158.79,19.79,57.87,61.05,1.17,2020-12-05 13:30:00
86,5,310.42,0.24,2.51,163.08,19.55,59.97,63.16,0.91,2020-12-05 14:30:00
87,5,323.77,0.3,4.11,161.65,20.5,65.13,68.57,2.03,2020-12-05 15:30:00
88,5,360.49,0.3,7.37,154.5,21.46,72.1,76.04,4.05,2020-12-05 16:30:00
89,5,403.88,0.07,11.48,143.05,22.41,77.22,81.62,5.51,2020-12-05 17:30:00
90,5,447.27,0.0,14.91,128.75,23.13,79.83,84.71,6.84,2020-12-05 18:30:00
91,5,473.98,0.0,16.62,113.01,23.6,80.88,86.34,7.85,2020-12-05 19:30:00
92,5,487.33,0.0,16.79,101.57,24.56,81.45,87.38,8.36,2020-12-05 20:30:00
93,5,514.03,0.0,17.65,85.83,23.84,82.41,88.85,9.37,2020-12-05 21:30:00
94,5,554.09,0.0,19.54,67.23,21.22,84.11,91.2,10.64,2020-12-05 22:30:00
95,5,580.79,0.0,20.39,53.64,18.84,85.95,93.16,11.4,2020-12-05 23:30:00
96,5,580.79,0.0,19.19,45.42,15.74,85.99,92.9,11.53,2020-12-06 00:30:00
97,5,560.76,0.0,16.28,42.92,12.16,84.85,91.48,11.4,2020-12-06 01:30:00
98,5,527.38,0.0,12.85,43.99,8.46,79.75,85.97,11.15,2020-12-06 02:30:00
99,5,480.65,0.0,9.34,47.92,5.84,71.53,77.12,10.64,2020-12-06 03:30:00
100,5,467.3,0.0,7.8,45.78,4.65,66.58,71.71,10.77,2020-12-06 04:30:00
101,5,460.63,0.0,7.28,43.27,4.71,64.35,69.19,10.77,2020-12-06 05:30:00
102,5,467.3,0.0,7.8,42.56,5.54,62.54,67.32,10.51,2020-12-06 06:30:00
103,5,480.65,0.04,9.43,44.7,7.21,60.55,65.62,9.75,2020-12-06 07:30:00
104,5,480.65,0.69,9.43,54.36,9.89,59.91,65.05,8.74,2020-12-06 08:30:00
105,5,473.98,1.16,7.45,73.67,12.76,59.92,64.94,7.92,2020-12-06 09:30:00
106,5,473.98,1.1,6.26,91.55,13.35,62.12,67.19,7.73,2020-12-06 10:30:00
107,5,453.95,0.66,4.46,117.3,14.31,67.8,72.8,6.97,2020-12-06 11:30:00
108,5,347.14,0.32,2.53,140.19,13.95,69.12,73.0,2.63,2020-12-06 12:30:00
109,5,303.75,0.25,2.08,144.48,12.16,64.79,68.03,1.33,2020-12-06 13:30:00
110,5,290.39,0.23,2.1,143.05,11.44,60.76,63.74,1.08,2020-12-06 14:30:00
111,5,297.07,0.27,3.04,135.9,9.89,59.48,62.46,2.25,2020-12-06 15:30:00
112,5,330.45,0.28,5.27,125.89,8.23,61.64,64.89,4.31,2020-12-06 16:30:00
113,5,370.5,0.07,8.74,115.87,8.35,65.23,68.77,5.76,2020-12-06 17:30:00
114,5,417.23,0.0,13.02,104.43,10.97,69.65,73.72,7.16,2020-12-06 18:30:00
115,5,453.95,0.0,16.45,89.41,15.26,74.21,79.05,8.49,2020-12-06 19:30:00
116,5,473.98,0.0,17.99,77.96,19.55,78.89,84.55,9.25,2020-12-06 20:30:00
117,5,494.0,0.0,18.51,68.67,21.7,82.4,88.77,9.88,2020-12-06 21:30:00
118,5,500.68,0.0,17.99,62.94,22.41,84.66,91.52,10.13,2020-12-06 22:30:00
119,5,494.0,0.0,16.45,59.37,21.22,84.29,91.18,10.01,2020-12-06 23:30:00
120,5,467.3,0.0,13.71,60.08,17.88,81.46,87.97,9.63,2020-12-07 00:30:00
121,5,447.27,0.0,10.71,62.23,14.54,78.62,84.83,9.37,2020-12-07 01:30:00
122,5,440.6,0.0,8.4,64.37,11.8,76.87,82.76,9.12,2020-12-07 02:30:00
123,5,440.6,0.0,7.03,62.23,9.42,76.44,82.0,9.25,2020-12-07 03:30:00
124,5,440.6,0.0,6.6,52.93,6.86,77.0,82.45,9.75,2020-12-07 04:30:00
125,5,453.95,0.0,6.68,44.35,5.13,77.52,82.92,10.39,2020-12-07 05:30:00
126,5,473.98,0.0,8.23,35.76,4.17,78.7,84.46,11.4,2020-12-07 06:30:00
127,5,514.03,0.08,11.31,29.33,4.23,79.94,86.47,12.16,2020-12-07 07:30:00
128,5,547.41,1.23,12.34,33.98,5.36,82.81,90.0,12.16,2020-12-07 08:30:00
129,5,534.06,0.81,7.71,95.84,24.08,103.63,110.58,5.95,2020-12-07 09:30:00
130,5,560.76,0.81,6.26,114.44,26.7,109.8,117.11,6.9,2020-12-07 10:30:00
131,5,587.46,0.6,4.84,133.04,27.42,116.89,124.53,8.61,2020-12-07 11:30:00
132,5,547.41,0.53,5.1,171.66,64.85,128.8,136.09,3.33,2020-12-07 12:30:00
133,5,494.0,0.4,4.37,185.97,61.04,123.88,130.38,1.79,2020-12-07 13:30:00
134,5,460.63,0.33,4.41,197.41,54.84,120.83,126.83,1.39,2020-12-07 14:30:00
135,5,473.98,0.39,6.68,185.97,45.78,122.73,128.94,3.14,2020-12-07 15:30:00
136,5,527.38,0.37,11.14,161.65,36.72,129.18,136.13,6.14,2020-12-07 16:30:00
137,5,587.46,0.09,17.48,133.04,30.52,134.34,142.21,8.49,2020-12-07 17:30:00
138,5,660.9,0.0,22.96,110.15,28.61,139.59,148.51,10.26,2020-12-07 18:30:00
139,5,694.28,0.0,24.68,94.41,29.33,142.53,152.38,10.77,2020-12-07 19:30:00
140,5,694.28,0.0,23.65,83.69,30.04,141.2,151.74,10.64,2020-12-07 20:30:00
141,5,680.92,0.0,22.96,72.96,30.99,138.12,149.01,10.77,2020-12-07 21:30:00
142,5,667.57,0.0,22.28,61.51,29.8,133.56,144.8,10.77,2020-12-07 22:30:00
143,5,654.22,0.0,20.56,52.93,24.32,127.45,138.68,10.77,2020-12-07 23:30:00
144,5,627.52,0.0,17.99,46.49,16.93,122.43,133.3,10.77,2020-12-08 00:30:00
145,5,620.84,0.0,15.94,40.41,11.33,120.65,131.04,11.15,2020-12-08 01:30:00
146,5,607.49,0.0,14.22,36.12,7.99,118.75,128.79,11.53,2020-12-08 02:30:00
147,5,600.82,0.0,12.68,32.9,5.96,117.74,127.32,11.91,2020-12-08 03:30:00
148,5,600.82,0.0,11.82,28.97,4.59,117.35,126.6,12.41,2020-12-08 04:30:00
149,5,607.49,0.0,11.65,23.96,3.64,117.78,126.81,13.05,2020-12-08 05:30:00
150,5,634.19,0.05,13.2,17.7,3.16,119.05,128.34,13.68,2020-12-08 06:30:00
151,5,687.6,0.55,17.31,10.82,3.34,120.18,130.31,13.55,2020-12-08 07:30:00
152,5,734.33,3.86,17.48,15.56,4.53,122.03,132.65,12.67,2020-12-08 08:30:00
153,5,594.14,1.4,9.77,71.53,15.97,122.12,130.0,7.54,2020-12-08 09:30:00
154,5,594.14,1.44,8.48,90.12,16.93,121.27,129.15,8.61,2020-12-08 10:30:00
155,5,594.14,1.03,6.86,114.44,16.93,124.14,132.03,9.5,2020-12-08 11:30:00
156,5,433.92,0.4,3.56,148.77,19.79,101.86,107.19,3.74,2020-12-08 12:30:00
157,5,390.53,0.28,2.91,163.08,18.12,97.39,101.94,2.03,2020-12-08 13:30:00
158,5,383.85,0.28,3.47,175.95,18.6,99.15,103.57,1.62,2020-12-08 14:30:00
159,5,403.88,0.36,5.91,174.52,18.36,103.86,108.62,3.23,2020-12-08 15:30:00
160,5,453.95,0.33,10.54,157.36,16.69,110.13,115.57,5.95,2020-12-08 16:30:00
161,5,520.71,0.07,16.11,133.04,15.26,114.71,120.85,8.04,2020-12-08 17:30:00
162,5,600.82,0.0,21.42,110.15,14.42,120.72,127.84,10.13,2020-12-08 18:30:00
163,5,674.25,0.0,24.68,91.55,13.35,126.27,134.49,11.4,2020-12-08 19:30:00
164,5,720.98,0.0,25.02,78.68,12.04,130.18,139.21,11.78,2020-12-08 20:30:00
165,5,747.68,0.0,25.02,67.23,10.13,132.48,142.09,12.41,2020-12-08 21:30:00
166,5,767.71,0.0,25.02,55.79,8.82,133.62,143.8,14.19,2020-12-08 22:30:00
167,5,774.38,0.0,24.33,50.78,8.58,133.15,143.34,15.45,2020-12-08 23:30:00
168,5,741.01,0.0,21.94,47.92,8.11,131.38,140.63,15.07,2020-12-09 00:30:00
169,5,714.3,0.0,19.02,48.64,8.7,129.11,137.55,15.45,2020-12-09 01:30:00
170,5,694.28,0.0,16.62,54.36,10.85,127.95,135.81,16.72,2020-12-09 02:30:00
171,5,667.57,0.0,13.02,62.23,12.76,126.02,133.42,15.45,2020-12-09 03:30:00
172,5,660.9,0.0,12.0,52.21,9.89,126.58,133.93,14.95,2020-12-09 04:30:00
173,5,647.54,0.0,12.0,40.77,6.74,127.5,134.97,14.69,2020-12-09 05:30:00
174,5,654.22,0.0,13.71,31.47,5.07,128.25,136.13,14.57,2020-12-09 06:30:00
175,5,687.6,0.35,18.34,21.99,4.83,129.87,138.81,13.43,2020-12-09 07:30:00
176,5,720.98,2.93,19.88,25.75,7.15,132.26,141.91,11.02,2020-12-09 08:30:00
177,5,587.46,2.04,14.22,74.39,28.85,135.49,143.31,3.29,2020-12-09 09:30:00
178,5,614.17,3.27,16.79,85.83,36.72,138.47,147.0,4.69,2020-12-09 10:30:00
179,5,654.22,3.86,20.05,103.0,54.36,151.77,161.23,5.51,2020-12-09 11:30:00
180,5,413.9,1.45,10.03,143.05,67.71,106.78,112.46,0.0,2020-12-09 12:30:00
181,5,367.17,0.48,4.46,164.51,42.92,92.65,97.04,0.0,2020-12-09 13:30:00
182,5,353.81,0.3,3.47,175.95,34.81,88.7,92.74,0.0,2020-12-09 14:30:00
183,5,367.17,0.3,4.8,173.09,29.09,87.53,91.62,1.49,2020-12-09 15:30:00
184,5,403.88,0.26,7.88,158.79,23.37,88.03,92.52,4.12,2020-12-09 16:30:00
185,5,447.27,0.05,11.48,141.62,18.36,87.45,92.34,6.27,2020-12-09 17:30:00
186,5,514.03,0.0,16.45,115.87,14.9,87.88,93.53,8.99,2020-12-09 18:30:00
187,5,594.14,0.0,22.62,88.69,13.23,90.08,96.94,11.27,2020-12-09 19:30:00
188,5,654.22,0.0,26.05,70.1,12.4,93.01,100.8,12.16,2020-12-09 20:30:00
189,5,687.6,0.0,27.08,58.65,11.56,95.2,103.69,12.54,2020-12-09 21:30:00
190,5,720.98,0.0,27.08,48.64,11.09,98.01,107.08,12.92,2020-12-09 22:30:00
191,5,734.33,0.0,26.05,42.2,12.28,100.23,109.18,12.67,2020-12-09 23:30:00
192,5,707.63,0.0,23.31,40.77,15.26,101.34,109.6,12.16,2020-12-10 00:30:00
193,5,694.28,0.0,20.56,38.98,18.12,104.79,112.82,11.91,2020-12-10 01:30:00
194,5,687.6,0.0,19.19,35.76,20.74,114.56,122.71,11.65,2020-12-10 02:30:00
195,5,680.92,0.0,17.65,31.47,22.17,124.55,132.94,11.4,2020-12-10 03:30:00
196,5,667.57,0.0,16.11,26.11,19.79,130.79,139.29,11.78,2020-12-10 04:30:00
197,5,654.22,0.0,14.74,21.64,16.21,134.19,142.8,12.03,2020-12-10 05:30:00
198,5,647.54,0.04,15.08,17.52,15.14,138.46,147.53,11.4,2020-12-10 06:30:00
199,5,680.92,0.37,19.02,11.8,16.69,141.93,152.52,10.51,2020-12-10 07:30:00
200,5,700.95,2.57,20.91,15.91,28.85,148.95,161.06,7.16,2020-12-10 08:30:00
201,5,554.09,2.12,16.97,52.21,89.65,128.53,141.12,1.28,2020-12-10 09:30:00
202,5,574.11,3.13,16.28,66.52,84.88,125.19,138.13,2.85,2020-12-10 10:30:00
203,5,607.49,2.79,14.74,95.84,73.43,130.75,143.57,5.51,2020-12-10 11:30:00
204,5,417.23,0.66,5.57,160.22,45.78,91.79,98.31,2.91,2020-12-10 12:30:00
205,5,373.84,0.29,3.0,173.09,34.33,84.43,89.31,1.62,2020-12-10 13:30:00
206,5,360.49,0.23,2.87,177.38,30.99,81.85,86.32,1.41,2020-12-10 14:30:00
207,5,380.52,0.34,5.31,170.23,28.13,83.71,88.41,3.07,2020-12-10 15:30:00
208,5,433.92,0.34,10.28,151.63,23.84,88.06,93.46,5.83,2020-12-10 16:30:00
209,5,500.68,0.07,16.28,131.61,19.79,91.17,97.22,7.92,2020-12-10 17:30:00
210,5,574.11,0.0,21.42,113.01,16.69,94.54,101.35,9.75,2020-12-10 18:30:00
211,5,620.84,0.0,22.62,103.0,14.9,96.6,103.94,10.13,2020-12-10 19:30:00
212,5,627.52,0.0,21.59,95.84,13.47,97.41,105.09,10.13,2020-12-10 20:30:00
213,5,640.87,0.0,21.25,80.11,11.21,98.01,106.21,10.89,2020-12-10 21:30:00
214,5,660.9,0.0,21.76,60.08,8.7,97.94,106.71,12.03,2020-12-10 22:30:00
215,5,660.9,0.0,21.08,47.92,7.15,96.58,105.24,12.54,2020-12-10 23:30:00
216,5,634.19,0.0,18.68,42.92,6.26,93.61,101.46,12.67,2020-12-11 00:30:00
217,5,607.49,0.0,16.45,38.62,5.48,91.07,98.53,14.31,2020-12-11 01:30:00
218,5,594.14,0.0,15.25,33.62,4.89,89.93,97.62,17.73,2020-12-11 02:30:00
219,5,574.11,0.0,14.57,28.61,4.29,89.78,97.88,21.03,2020-12-11 03:30:00
220,5,540.73,0.0,12.34,25.75,3.31,88.96,97.41,19.0,2020-12-11 04:30:00
221,5,500.68,0.0,9.77,29.68,3.49,89.41,98.18,15.2,2020-12-11 05:30:00
222,5,487.33,0.0,9.08,36.12,4.65,91.95,101.53,12.41,2020-12-11 06:30:00
223,5,520.71,0.07,13.2,32.9,5.19,95.31,106.16,11.4,2020-12-11 07:30:00
224,5,574.11,1.31,16.97,35.05,6.74,98.65,110.34,10.39,2020-12-11 08:30:00
225,5,467.3,0.55,6.34,105.86,15.26,94.15,102.41,5.45,2020-12-11 09:30:00
226,5,473.98,0.64,5.27,113.01,12.16,94.96,102.82,6.33,2020-12-11 10:30:00
227,5,487.33,0.51,4.24,130.18,10.49,100.4,108.35,6.84,2020-12-11 11:30:00
228,5,370.5,0.17,1.54,140.19,12.4,85.23,90.04,2.09,2020-12-11 12:30:00
229,5,340.46,0.13,1.26,143.05,14.54,79.53,83.54,1.14,2020-12-11 13:30:00
230,5,337.12,0.15,1.63,147.34,15.97,77.9,81.72,0.97,2020-12-11 14:30:00
231,5,353.81,0.34,4.41,143.05,16.45,79.9,84.01,2.76,2020-12-11 15:30:00
232,5,407.22,0.44,10.54,127.32,15.97,85.19,90.16,5.76,2020-12-11 16:30:00
233,5,487.33,0.12,19.19,105.86,15.26,90.55,96.54,8.23,2020-12-11 17:30:00
234,5,614.17,0.0,31.87,76.53,13.59,98.99,106.71,11.02,2020-12-11 18:30:00
235,5,761.03,0.0,43.18,48.64,10.85,107.0,116.68,13.43,2020-12-11 19:30:00
236,5,854.49,0.0,48.67,32.54,8.46,111.79,122.76,15.2,2020-12-11 20:30:00
237,5,867.84,0.0,46.61,28.61,7.03,113.07,124.28,15.83,2020-12-11 21:30:00
238,5,814.44,0.0,38.73,28.25,5.78,110.96,121.82,14.82,2020-12-11 22:30:00
239,5,734.33,0.0,29.82,28.25,4.53,108.39,118.32,13.55,2020-12-11 23:30:00
240,5,640.87,0.0,21.59,31.11,3.43,105.0,113.32,12.16,2020-12-12 00:30:00
241,5,547.41,0.0,14.05,37.91,2.53,101.95,108.85,10.89,2020-12-12 01:30:00
242,5,473.98,0.0,8.23,50.07,1.89,100.21,106.46,9.25,2020-12-12 02:30:00
243,5,417.23,0.0,4.46,65.09,2.0,101.12,108.17,7.22,2020-12-12 03:30:00
244,5,403.88,0.0,3.47,61.51,2.59,105.68,113.78,6.97,2020-12-12 04:30:00
245,5,413.9,0.0,3.51,55.08,2.71,112.25,121.09,7.03,2020-12-12 05:30:00
246,5,440.6,0.0,4.37,47.21,2.21,116.25,125.36,7.28,2020-12-12 06:30:00
247,5,480.65,0.02,6.43,39.7,1.82,116.34,125.68,7.85,2020-12-12 07:30:00
248,5,507.36,0.48,8.05,37.19,1.68,113.9,123.13,8.23,2020-12-12 08:30:00
249,5,467.3,0.67,5.36,60.08,2.5,105.02,112.3,4.81,2020-12-12 09:30:00
250,5,447.27,0.62,3.9,74.39,2.83,102.91,109.37,4.12,2020-12-12 10:30:00
251,5,440.6,0.43,2.96,94.41,3.4,105.41,111.63,4.31,2020-12-12 11:30:00
252,5,360.49,0.17,1.5,128.75,5.36,94.75,99.57,0.62,2020-12-12 12:30:00
253,5,337.12,0.13,1.24,135.9,6.38,91.01,95.36,0.0,2020-12-12 13:30:00
254,5,333.79,0.14,1.61,141.62,8.23,91.96,96.23,0.0,2020-12-12 14:30:00
255,5,350.48,0.22,3.51,137.33,9.3,97.74,102.4,0.93,2020-12-12 15:30:00
256,5,383.85,0.22,7.03,123.02,9.18,106.89,112.33,3.61,2020-12-12 16:30:00
257,5,423.91,0.05,10.88,105.86,8.94,115.07,121.41,5.7,2020-12-12 17:30:00
258,5,480.65,0.0,14.4,89.41,9.18,125.95,133.36,7.6,2020-12-12 18:30:00
259,5,534.06,0.0,16.62,77.25,9.42,135.64,144.12,8.87,2020-12-12 19:30:00
260,5,567.44,0.0,17.14,68.67,8.82,143.22,152.5,9.63,2020-12-12 20:30:00
261,5,587.46,0.0,16.79,63.66,7.87,148.19,157.78,10.13,2020-12-12 21:30:00
262,5,594.14,0.0,14.91,62.23,6.97,151.43,161.07,10.26,2020-12-12 22:30:00
263,5,587.46,0.0,13.02,59.37,6.86,152.9,162.6,10.51,2020-12-12 23:30:00
264,5,560.76,0.0,11.65,55.79,7.87,152.09,161.62,10.26,2020-12-13 00:30:00
265,5,540.73,0.0,10.2,52.21,10.13,148.81,158.3,9.63,2020-12-13 01:30:00
266,5,514.03,0.0,8.82,52.21,12.4,142.81,152.29,8.49,2020-12-13 02:30:00
267,5,494.0,0.0,6.94,56.51,10.85,133.58,142.46,8.04,2020-12-13 03:30:00
268,5,500.68,0.0,5.83,55.79,7.75,128.03,136.18,8.23,2020-12-13 04:30:00
269,5,514.03,0.0,5.44,55.08,7.09,127.36,134.97,7.79,2020-12-13 05:30:00
270,5,534.06,0.0,6.08,54.36,9.06,129.45,136.9,6.97,2020-12-13 06:30:00
271,5,560.76,0.01,8.14,52.21,13.23,134.87,142.52,5.83,2020-12-13 07:30:00
272,5,567.44,0.26,10.2,52.93,19.07,139.31,147.06,4.18,2020-12-13 08:30:00
273,5,500.68,0.79,10.71,68.67,29.56,133.27,140.62,1.11,2020-12-13 09:30:00
274,5,480.65,1.23,10.71,80.11,31.95,131.69,138.93,0.52,2020-12-13 10:30:00
275,5,480.65,1.23,9.43,100.14,32.42,135.91,143.14,0.5,2020-12-13 11:30:00
276,5,440.6,0.36,4.97,138.76,30.99,131.74,138.2,0.0,2020-12-13 12:30:00
277,5,420.57,0.13,3.6,147.34,28.61,129.51,135.63,0.0,2020-12-13 13:30:00
278,5,417.23,0.07,3.94,145.91,28.13,128.25,134.25,0.0,2020-12-13 14:30:00
279,5,420.57,0.07,5.14,138.76,27.9,128.6,134.67,0.0,2020-12-13 15:30:00
280,5,433.92,0.09,7.71,127.32,28.61,132.1,138.46,0.0,2020-12-13 16:30:00
281,5,460.63,0.03,11.82,110.15,32.9,139.48,146.48,0.0,2020-12-13 17:30:00
282,5,500.68,0.0,16.79,87.98,40.53,150.29,158.44,0.19,2020-12-13 18:30:00
283,5,540.73,0.0,21.42,67.95,47.21,158.26,167.54,1.47,2020-12-13 19:30:00
284,5,567.44,0.0,25.02,54.36,53.88,161.5,171.69,2.44,2020-12-13 20:30:00
