aqi,CO,no2,o3,so2,pm2_5,nh3,dt
5.0,700.95,11.14,12.88,2.44,120.77,21.03,2020-12-01 00:00:00
5.0,734.33,13.2,8.14,3.19,121.8,23.81,2020-12-01 01:00:00
5.0,834.47,15.08,2.79,3.61,123.94,16.21,2020-12-01 02:00:00
5.0,947.95,12.34,6.71,3.7,126.46,10.64,2020-12-01 03:00:00
5.0,567.44,7.63,90.12,19.79,113.8,3.17,2020-12-01 04:00:00
5.0,534.06,6.34,118.73,18.84,108.66,3.58,2020-12-01 05:00:00
5.0,540.73,5.31,145.91,17.88,115.03,3.93,2020-12-01 06:00:00
5.0,403.88,2.66,153.07,21.22,92.82,0.54,2020-12-01 07:00:00
5.0,357.15,2.04,145.91,17.64,77.75,0.26,2020-12-01 08:00:00
5.0,350.48,2.29,141.62,15.26,73.32,0.55,2020-12-01 09:00:00
5.0,410.56,6.26,121.59,11.56,76.06,4.18,2020-12-01 10:00:00
5.0,540.73,14.91,97.28,8.46,83.95,8.61,2020-12-01 11:00:00
5.0,694.28,25.71,72.96,7.39,91.81,11.65,2020-12-01 12:00:00
5.0,854.49,34.96,52.93,8.46,101.33,14.69,2020-12-01 13:00:00
5.0,974.66,37.01,42.56,9.78,109.69,15.58,2020-12-01 14:00:00
5.0,1028.06,35.99,37.91,9.54,115.39,13.43,2020-12-01 15:00:00
5.0,1041.41,35.99,34.33,8.11,117.68,12.03,2020-12-01 16:00:00
5.0,1041.41,34.96,29.33,7.15,119.37,14.19,2020-12-01 17:00:00
5.0,1001.36,31.87,23.96,6.32,120.67,17.99,2020-12-01 18:00:00
5.0,934.6,28.1,20.74,5.07,118.95,22.55,2020-12-01 19:00:00
5.0,867.84,24.68,19.49,4.23,117.01,26.6,2020-12-01 20:00:00
5.0,827.79,22.28,18.42,3.93,115.91,30.91,2020-12-01 21:00:00
5.0,794.41,19.19,17.17,3.58,115.64,31.92,2020-12-01 22:00:00
5.0,761.03,15.77,15.2,2.8,115.15,24.07,2020-12-01 23:00:00
5.0,741.01,13.37,12.7,1.94,115.06,12.92,2020-12-02 00:00:00
5.0,741.01,12.68,9.57,1.62,114.57,6.08,2020-12-02 01:00:00
5.0,794.41,14.57,7.15,2.47,118.28,7.09,2020-12-02 02:00:00
5.0,834.47,13.88,16.63,4.11,123.66,10.26,2020-12-02 03:00:00
5.0,547.41,6.6,90.84,15.5,115.1,3.29,2020-12-02 04:00:00
5.0,500.68,4.71,121.59,17.64,107.91,3.14,2020-12-02 05:00:00
5.0,487.33,3.6,150.2,19.07,110.12,3.64,2020-12-02 06:00:00
5.0,367.17,2.42,171.66,17.17,89.26,0.78,2020-12-02 07:00:00
5.0,327.11,2.12,177.38,16.93,80.9,0.01,2020-12-02 08:00:00
5.0,320.44,2.57,185.97,19.55,80.1,0.0,2020-12-02 09:00:00
5.0,360.49,5.83,180.24,21.22,84.4,2.34,2020-12-02 10:00:00
5.0,453.95,12.85,164.51,23.13,92.99,5.95,2020-12-02 11:00:00
5.0,567.44,22.28,143.05,26.94,101.36,8.36,2020-12-02 12:00:00
5.0,741.01,34.62,108.72,29.8,111.68,11.78,2020-12-02 13:00:00
5.0,907.9,42.84,78.68,27.66,123.42,14.57,2020-12-02 14:00:00
5.0,961.3,41.81,62.94,21.94,133.36,14.95,2020-12-02 15:00:00
5.0,907.9,35.3,56.51,16.93,139.23,14.44,2020-12-02 16:00:00
5.0,847.82,29.13,50.78,13.71,141.61,14.82,2020-12-02 17:00:00
5.0,794.41,25.02,45.78,11.33,142.62,16.09,2020-12-02 18:00:00
5.0,741.01,21.42,44.35,10.37,141.86,17.99,2020-12-02 19:00:00
5.0,720.98,19.54,43.99,10.49,144.02,22.8,2020-12-02 20:00:00
5.0,727.65,19.36,41.84,10.25,147.07,29.39,2020-12-02 21:00:00
5.0,754.36,19.71,39.34,10.73,152.95,36.48,2020-12-02 22:00:00
5.0,767.71,19.71,37.91,11.21,157.6,42.05,2020-12-02 23:00:00
5.0,774.38,19.71,35.41,10.25,157.91,44.58,2020-12-03 00:00:00
5.0,787.74,20.39,28.61,8.46,157.04,39.52,2020-12-03 01:00:00
5.0,867.84,22.62,19.31,7.15,160.39,30.15,2020-12-03 02:00:00
5.0,934.6,21.42,22.17,7.87,165.67,22.04,2020-12-03 03:00:00
5.0,540.73,8.82,97.28,35.29,134.83,2.91,2020-12-03 04:00:00
5.0,534.06,7.2,123.02,44.35,131.49,3.1,2020-12-03 05:00:00
5.0,540.73,7.37,154.5,49.59,138.62,3.61,2020-12-03 06:00:00
5.0,400.54,8.57,175.95,48.16,112.94,0.5,2020-12-03 07:00:00
5.0,347.14,5.83,191.69,43.87,102.74,0.0,2020-12-03 08:00:00
5.0,343.8,5.01,203.13,43.87,102.73,0.0,2020-12-03 09:00:00
5.0,410.56,9.17,188.83,40.05,110.36,2.95,2020-12-03 10:00:00
5.0,554.09,19.19,161.65,34.33,121.71,8.11,2020-12-03 11:00:00
5.0,720.98,32.22,130.18,30.52,130.74,11.65,2020-12-03 12:00:00
5.0,907.9,45.24,97.28,29.8,139.03,15.58,2020-12-03 13:00:00
5.0,1054.76,50.72,73.67,27.42,146.22,17.99,2020-12-03 14:00:00
5.0,1108.17,47.98,61.51,22.41,151.58,17.48,2020-12-03 15:00:00
5.0,1068.12,41.13,62.23,21.94,156.96,18.75,2020-12-03 16:00:00
5.0,1028.06,35.99,69.38,25.99,162.89,24.32,2020-12-03 17:00:00
5.0,1001.36,32.22,74.39,29.56,167.35,30.15,2020-12-03 18:00:00
5.0,974.66,28.1,77.96,32.42,169.42,34.96,2020-12-03 19:00:00
5.0,947.95,24.68,78.68,34.33,174.98,40.03,2020-12-03 20:00:00
5.0,921.25,22.28,75.1,35.29,180.3,44.08,2020-12-03 21:00:00
5.0,867.84,19.02,65.8,32.9,180.37,42.05,2020-12-03 22:00:00
5.0,774.38,15.42,55.08,25.51,175.89,32.42,2020-12-03 23:00:00
5.0,694.28,12.68,49.35,16.45,169.01,21.03,2020-12-04 00:00:00
5.0,634.19,10.71,51.5,9.66,155.76,12.41,2020-12-04 01:00:00
5.0,640.87,12.51,50.78,9.06,145.54,10.89,2020-12-04 02:00:00
5.0,667.57,14.05,56.51,17.17,148.04,8.23,2020-12-04 03:00:00
5.0,534.06,8.91,107.29,46.25,152.95,0.23,2020-12-04 04:00:00
5.0,500.68,8.14,137.33,43.87,153.85,0.0,2020-12-04 05:00:00
5.0,473.98,8.31,164.51,43.87,152.77,0.0,2020-12-04 06:00:00
5.0,367.17,6.77,175.95,38.62,112.14,0.0,2020-12-04 07:00:00
5.0,337.12,4.5,183.11,33.38,99.29,0.0,2020-12-04 08:00:00
5.0,340.46,4.46,191.69,34.33,98.86,0.0,2020-12-04 09:00:00
5.0,410.56,9.08,181.68,33.38,105.36,2.76,2020-12-04 10:00:00
5.0,560.76,20.22,157.36,29.8,114.53,7.85,2020-12-04 11:00:00
5.0,714.3,34.62,121.59,24.32,119.94,11.15,2020-12-04 12:00:00
5.0,841.14,44.55,86.55,17.88,119.66,14.69,2020-12-04 13:00:00
5.0,881.2,43.53,64.37,12.16,118.5,16.97,2020-12-04 14:00:00
5.0,847.82,35.3,54.36,8.11,115.5,16.72,2020-12-04 15:00:00
5.0,781.06,27.08,52.93,7.03,112.01,20.01,2020-12-04 16:00:00
5.0,787.74,25.36,51.5,7.87,112.73,27.61,2020-12-04 17:00:00
5.0,827.79,28.1,45.78,8.46,116.5,35.47,2020-12-04 18:00:00
5.0,847.82,30.5,42.2,8.7,120.68,43.06,2020-12-04 19:00:00
5.0,834.47,28.79,39.7,8.23,122.44,49.14,2020-12-04 20:00:00
5.0,807.76,26.05,35.41,7.09,121.96,52.69,2020-12-04 21:00:00
5.0,774.38,22.62,29.33,5.42,121.43,49.65,2020-12-04 22:00:00
5.0,747.68,19.54,22.89,3.87,121.26,42.56,2020-12-04 23:00:00
5.0,727.65,17.31,16.99,2.65,119.96,33.44,2020-12-05 00:00:00
5.0,720.98,16.28,11.18,2.12,118.4,25.33,2020-12-05 01:00:00
5.0,767.71,16.62,7.78,2.41,118.98,21.79,2020-12-05 02:00:00
5.0,834.47,14.05,14.66,2.86,121.35,18.75,2020-12-05 03:00:00
5.0,627.52,9.17,72.24,5.54,109.06,10.89,2020-12-05 04:00:00
5.0,614.17,7.54,107.29,12.64,114.75,9.5,2020-12-05 05:00:00
5.0,620.84,7.03,145.91,23.6,131.02,9.37,2020-12-05 06:00:00
5.0,473.98,14.22,167.37,82.02,121.52,2.95,2020-12-05 07:00:00
5.0,427.25,7.37,197.41,65.8,121.17,0.35,2020-12-05 08:00:00
5.0,423.91,4.24,211.72,44.82,120.71,0.15,2020-12-05 09:00:00
5.0,494.0,7.37,188.83,28.13,125.0,4.56,2020-12-05 10:00:00
5.0,627.52,15.42,157.36,17.64,133.94,9.37,2020-12-05 11:00:00
5.0,754.36,26.05,124.45,11.8,138.02,12.41,2020-12-05 12:00:00
5.0,867.84,33.24,97.28,9.18,138.63,15.45,2020-12-05 13:00:00
5.0,921.25,33.93,77.96,7.75,139.57,16.21,2020-12-05 14:00:00
5.0,907.9,30.5,65.8,6.2,141.4,15.33,2020-12-05 15:00:00
5.0,854.49,25.36,57.94,5.01,141.13,14.95,2020-12-05 16:00:00
5.0,847.82,22.28,55.08,5.01,142.24,17.48,2020-12-05 17:00:00
5.0,847.82,20.22,58.65,5.96,146.26,21.53,2020-12-05 18:00:00
5.0,821.11,17.82,66.52,7.27,148.44,26.35,2020-12-05 19:00:00
5.0,794.41,16.28,67.95,7.99,150.23,31.92,2020-12-05 20:00:00
5.0,781.06,15.59,60.8,7.45,150.72,35.47,2020-12-05 21:00:00
5.0,754.36,15.08,49.35,6.14,149.05,35.97,2020-12-05 22:00:00
5.0,727.65,14.05,38.62,4.53,146.52,33.44,2020-12-05 23:00:00
5.0,707.63,12.85,30.04,3.01,143.08,26.6,2020-12-06 00:00:00
5.0,654.22,10.63,30.76,2.56,134.53,19.0,2020-12-06 01:00:00
5.0,660.9,11.14,32.19,2.83,130.78,16.47,2020-12-06 02:00:00
5.0,687.6,10.88,40.41,3.28,131.84,15.2,2020-12-06 03:00:00
5.0,580.79,7.28,87.98,6.26,122.71,7.92,2020-12-06 04:00:00
5.0,554.09,5.18,115.87,8.94,121.28,7.16,2020-12-06 05:00:00
5.0,567.44,4.16,145.91,12.88,130.19,6.97,2020-12-06 06:00:00
5.0,427.25,2.83,168.8,23.84,119.11,0.28,2020-12-06 07:00:00
5.0,390.53,2.29,173.09,21.22,108.63,0.0,2020-12-06 08:00:00
5.0,380.52,2.53,180.24,18.6,104.07,0.0,2020-12-06 09:00:00
5.0,433.92,5.83,170.23,15.74,110.53,3.67,2020-12-06 10:00:00
5.0,554.09,13.02,150.2,13.23,122.34,8.49,2020-12-06 11:00:00
5.0,680.92,22.62,121.59,10.97,129.82,11.78,2020-12-06 12:00:00
5.0,814.44,30.85,88.69,8.94,133.87,14.82,2020-12-06 13:00:00
5.0,907.9,33.59,65.09,7.27,135.74,16.09,2020-12-06 14:00:00
5.0,947.95,32.9,52.21,5.9,137.67,15.96,2020-12-06 15:00:00
5.0,934.6,29.82,45.06,4.65,137.79,15.45,2020-12-06 16:00:00
5.0,907.9,27.08,38.98,3.82,137.09,16.72,2020-12-06 17:00:00
5.0,854.49,24.33,35.05,3.25,134.95,19.25,2020-12-06 18:00:00
5.0,787.74,20.74,33.62,2.56,131.49,21.28,2020-12-06 19:00:00
5.0,727.65,16.45,28.61,1.68,128.14,18.75,2020-12-06 20:00:00
5.0,674.25,12.85,22.89,1.04,123.95,13.17,2020-12-06 21:00:00
5.0,640.87,10.63,18.77,0.8,119.61,8.49,2020-12-06 22:00:00
5.0,614.17,9.25,16.99,0.73,115.62,5.51,2020-12-06 23:00:00
5.0,574.11,8.05,19.49,0.8,110.06,3.77,2020-12-07 00:00:00
5.0,534.06,7.2,30.04,1.3,103.06,3.45,2020-12-07 01:00:00
5.0,547.41,8.74,32.9,1.94,100.12,4.69,2020-12-07 02:00:00
5.0,567.44,9.25,39.7,2.68,99.41,6.27,2020-12-07 03:00:00
5.0,520.71,6.51,70.81,4.17,96.64,5.0,2020-12-07 04:00:00
5.0,507.36,4.71,97.28,5.01,97.62,4.62,2020-12-07 05:00:00
5.0,494.0,3.43,124.45,5.84,100.82,4.69,2020-12-07 06:00:00
5.0,340.46,1.46,134.47,8.11,73.72,0.16,2020-12-07 07:00:00
5.0,320.44,1.33,137.33,8.94,71.91,0.0,2020-12-07 08:00:00
5.0,320.44,1.61,143.05,10.61,75.02,0.0,2020-12-07 09:00:00
5.0,370.5,4.33,135.9,9.18,80.58,2.72,2020-12-07 10:00:00
5.0,487.33,10.54,123.02,8.35,90.85,7.16,2020-12-07 11:00:00
5.0,607.49,20.74,104.43,12.88,102.04,9.75,2020-12-07 12:00:00
5.0,747.68,33.93,82.97,24.56,115.67,11.65,2020-12-07 13:00:00
5.0,827.79,40.78,67.23,33.85,127.96,12.16,2020-12-07 14:00:00
5.0,847.82,39.07,59.37,34.81,136.53,11.91,2020-12-07 15:00:00
5.0,867.84,36.67,47.92,28.61,142.71,13.3,2020-12-07 16:00:00
5.0,921.25,35.64,35.76,20.74,148.3,17.23,2020-12-07 17:00:00
5.0,934.6,34.62,28.25,16.93,152.47,22.8,2020-12-07 18:00:00
5.0,907.9,32.9,25.03,14.54,152.85,29.39,2020-12-07 19:00:00
5.0,841.14,27.08,23.6,10.13,149.5,29.39,2020-12-07 20:00:00
5.0,754.36,19.71,24.68,5.6,143.1,22.29,2020-12-07 21:00:00
5.0,667.57,13.54,28.97,2.95,132.82,13.93,2020-12-07 22:00:00
5.0,607.49,9.94,31.83,1.89,122.61,9.75,2020-12-07 23:00:00
5.0,560.76,8.31,31.83,1.51,112.5,7.98,2020-12-08 00:00:00
5.0,547.41,8.57,30.04,1.74,103.75,7.85,2020-12-08 01:00:00
5.0,587.46,11.48,26.11,2.56,99.32,9.75,2020-12-08 02:00:00
5.0,620.84,12.0,31.83,3.52,95.84,10.64,2020-12-08 03:00:00
5.0,534.06,7.28,65.8,5.19,87.23,7.35,2020-12-08 04:00:00
5.0,520.71,5.57,91.55,6.2,87.71,6.9,2020-12-08 05:00:00
5.0,520.71,4.5,123.02,8.23,93.93,6.84,2020-12-08 06:00:00
5.0,313.76,2.36,133.04,12.99,52.71,1.54,2020-12-08 07:00:00
4.0,280.38,2.21,138.76,12.52,46.72,0.97,2020-12-08 08:00:00
4.0,280.38,2.7,145.91,12.99,48.7,1.14,2020-12-08 09:00:00
5.0,367.17,8.4,133.04,12.64,56.05,5.64,2020-12-08 10:00:00
5.0,554.09,20.74,113.01,11.56,67.54,10.89,2020-12-08 11:00:00
5.0,767.71,37.7,85.12,10.25,78.21,14.82,2020-12-08 12:00:00
5.0,988.01,52.09,57.22,9.89,89.22,19.25,2020-12-08 13:00:00
5.0,1148.22,56.89,35.41,9.42,99.28,21.03,2020-12-08 14:00:00
5.0,1241.68,57.58,20.56,8.11,105.72,20.52,2020-12-08 15:00:00
5.0,1214.98,52.09,11.36,5.78,104.29,19.0,2020-12-08 16:00:00
5.0,1094.82,42.16,6.08,3.73,97.34,17.73,2020-12-08 17:00:00
5.0,934.6,31.53,7.87,2.47,87.85,16.21,2020-12-08 18:00:00
5.0,700.95,19.02,28.61,3.1,73.84,13.93,2020-12-08 19:00:00
5.0,600.82,13.88,36.84,3.16,69.05,13.05,2020-12-08 20:00:00
5.0,547.41,11.14,38.98,2.68,66.91,12.29,2020-12-08 21:00:00
5.0,514.03,9.68,37.55,2.38,65.75,13.55,2020-12-08 22:00:00
5.0,500.68,9.34,34.69,2.38,65.67,17.99,2020-12-08 23:00:00
5.0,500.68,9.94,31.11,2.44,65.79,22.55,2020-12-09 00:00:00
5.0,540.73,12.34,26.11,3.07,67.02,28.12,2020-12-09 01:00:00
5.0,634.19,18.68,18.77,5.01,70.57,35.47,2020-12-09 02:00:00
5.0,754.36,20.74,21.46,7.45,75.23,42.05,2020-12-09 03:00:00
5.0,707.63,17.65,46.49,7.99,73.02,33.95,2020-12-09 04:00:00
5.0,640.87,13.37,77.25,7.27,71.59,21.53,2020-12-09 05:00:00
5.0,600.82,9.51,118.73,8.46,76.23,15.71,2020-12-09 06:00:00
5.0,327.11,3.09,147.34,19.31,55.83,2.69,2020-12-09 07:00:00
5.0,303.75,2.25,150.2,17.64,57.38,1.41,2020-12-09 08:00:00
5.0,303.75,2.53,155.93,17.17,59.39,1.27,2020-12-09 09:00:00
5.0,310.42,3.6,160.22,16.69,61.76,1.55,2020-12-09 10:00:00
5.0,323.77,5.66,160.22,18.36,64.07,2.06,2020-12-09 11:00:00
5.0,337.12,8.05,153.07,20.27,65.2,2.47,2020-12-09 12:00:00
5.0,554.09,25.02,107.29,20.03,74.32,9.12,2020-12-09 13:00:00
5.0,867.84,43.18,62.94,17.64,88.96,15.71,2020-12-09 14:00:00
5.0,1068.12,51.41,40.77,15.5,100.55,20.27,2020-12-09 15:00:00
5.0,1161.58,53.47,28.61,12.88,108.39,24.83,2020-12-09 16:00:00
5.0,1148.22,47.98,19.31,8.35,109.52,25.08,2020-12-09 17:00:00
5.0,1014.71,37.36,14.31,4.53,104.64,21.53,2020-12-09 18:00:00
5.0,867.84,25.71,15.38,2.5,95.49,17.48,2020-12-09 19:00:00
5.0,774.38,19.54,17.35,1.68,88.79,15.2,2020-12-09 20:00:00
5.0,707.63,15.94,18.77,1.31,84.04,12.79,2020-12-09 21:00:00
5.0,660.9,13.2,18.24,1.1,81.16,10.39,2020-12-09 22:00:00
5.0,620.84,11.31,15.91,0.95,79.7,9.25,2020-12-09 23:00:00
5.0,600.82,10.45,13.77,1.0,79.12,9.75,2020-12-10 00:00:00
5.0,614.17,11.48,10.82,1.48,79.5,11.91,2020-12-10 01:00:00
5.0,687.6,15.08,5.9,2.71,82.25,15.71,2020-12-10 02:00:00
5.0,794.41,14.57,9.39,4.11,85.67,20.27,2020-12-10 03:00:00
5.0,781.06,14.4,28.25,4.35,82.66,18.24,2020-12-10 04:00:00
5.0,720.98,12.85,58.65,4.17,81.38,14.06,2020-12-10 05:00:00
5.0,687.6,9.85,104.43,4.71,90.18,12.03,2020-12-10 06:00:00
5.0,340.46,2.34,145.91,20.27,65.64,1.38,2020-12-10 07:00:00
5.0,320.44,1.84,153.07,23.13,66.13,0.82,2020-12-10 08:00:00
5.0,323.77,2.23,160.22,23.84,67.28,0.83,2020-12-10 09:00:00
5.0,337.12,3.6,167.37,25.27,70.22,1.27,2020-12-10 10:00:00
5.0,363.83,6.26,173.09,28.13,75.29,1.96,2020-12-10 11:00:00
5.0,390.53,9.17,171.66,30.28,79.27,2.47,2020-12-10 12:00:00
5.0,567.44,21.42,137.33,27.42,88.76,7.54,2020-12-10 13:00:00
5.0,827.79,36.67,88.69,19.79,100.87,13.55,2020-12-10 14:00:00
5.0,988.01,43.87,53.64,12.28,106.93,16.97,2020-12-10 15:00:00
5.0,1028.06,43.87,29.68,7.21,105.58,17.99,2020-12-10 16:00:00
5.0,921.25,33.24,21.28,4.47,99.17,16.97,2020-12-10 17:00:00
5.0,741.01,20.74,27.54,3.07,92.64,14.95,2020-12-10 18:00:00
5.0,547.41,9.08,62.94,3.76,94.94,10.13,2020-12-10 19:00:00
5.0,494.0,5.66,77.96,4.47,105.47,7.98,2020-12-10 20:00:00
5.0,467.3,4.11,84.4,4.41,112.62,6.14,2020-12-10 21:00:00
5.0,447.27,3.64,80.82,3.28,113.92,4.94,2020-12-10 22:00:00
5.0,440.6,3.81,69.38,2.03,112.84,4.69,2020-12-10 23:00:00
5.0,440.6,4.37,57.94,1.39,111.24,4.88,2020-12-11 00:00:00
5.0,467.3,6.0,46.49,1.34,109.87,5.45,2020-12-11 01:00:00
5.0,514.03,9.34,36.84,1.73,108.78,6.33,2020-12-11 02:00:00
5.0,540.73,10.71,36.48,2.06,104.85,7.28,2020-12-11 03:00:00
5.0,453.95,6.34,65.8,2.5,92.29,4.02,2020-12-11 04:00:00
5.0,417.23,4.37,87.26,2.71,85.34,3.42,2020-12-11 05:00:00
5.0,393.87,3.0,110.15,3.25,84.17,3.42,2020-12-11 06:00:00
5.0,337.12,1.26,133.04,7.33,83.01,0.51,2020-12-11 07:00:00
5.0,330.45,1.08,138.76,9.18,83.41,0.0,2020-12-11 08:00:00
5.0,327.11,1.46,141.62,10.37,82.96,0.0,2020-12-11 09:00:00
5.0,393.87,6.51,128.75,10.73,87.78,4.12,2020-12-11 10:00:00
5.0,547.41,18.51,105.86,10.25,97.31,9.37,2020-12-11 11:00:00
5.0,741.01,36.33,76.53,9.66,107.55,13.05,2020-12-11 12:00:00
5.0,974.66,54.84,46.49,9.18,119.3,17.23,2020-12-11 13:00:00
5.0,1108.17,59.63,28.97,7.99,127.27,18.75,2020-12-11 14:00:00
5.0,1041.41,47.3,26.82,6.26,124.09,17.73,2020-12-11 15:00:00
5.0,774.38,26.05,40.77,4.95,107.48,15.58,2020-12-11 16:00:00
5.0,627.52,16.11,45.78,3.93,97.8,13.3,2020-12-11 17:00:00
5.0,514.03,10.2,57.94,3.25,94.71,10.51,2020-12-11 18:00:00
5.0,447.27,6.34,75.82,3.28,100.99,7.73,2020-12-11 19:00:00
5.0,427.25,4.58,82.97,3.28,109.53,6.71,2020-12-11 20:00:00
5.0,423.91,3.81,83.69,3.01,116.21,5.7,2020-12-11 21:00:00
5.0,423.91,3.56,80.11,2.47,121.03,4.69,2020-12-11 22:00:00
5.0,423.91,3.47,74.39,1.89,123.99,3.77,2020-12-11 23:00:00
5.0,427.25,3.47,68.67,1.4,127.07,3.14,2020-12-12 00:00:00
5.0,433.92,3.9,63.66,1.24,128.71,3.01,2020-12-12 01:00:00
5.0,447.27,5.14,60.8,1.43,129.81,3.55,2020-12-12 02:00:00
5.0,447.27,5.74,64.37,1.7,129.86,3.8,2020-12-12 03:00:00
5.0,417.23,3.86,84.4,2.47,125.11,1.76,2020-12-12 04:00:00
5.0,407.22,2.83,101.57,3.67,124.89,1.17,2020-12-12 05:00:00
5.0,410.56,2.29,117.3,5.36,128.72,1.31,2020-12-12 06:00:00
5.0,367.17,1.25,135.9,8.82,118.82,0.0,2020-12-12 07:00:00
5.0,357.15,1.09,138.76,9.18,117.05,0.0,2020-12-12 08:00:00
5.0,353.81,1.24,137.33,9.18,115.67,0.0,2020-12-12 09:00:00
5.0,400.54,4.67,118.73,8.11,119.5,1.69,2020-12-12 10:00:00
5.0,487.33,11.31,94.41,6.74,123.34,6.97,2020-12-12 11:00:00
5.0,587.46,20.39,70.81,5.96,125.46,11.15,2020-12-12 12:00:00
5.0,694.28,29.13,52.21,5.96,128.84,14.95,2020-12-12 13:00:00
5.0,747.68,29.47,40.41,5.31,131.29,15.83,2020-12-12 14:00:00
5.0,714.3,22.96,37.55,4.23,130.22,14.82,2020-12-12 15:00:00
5.0,594.14,12.85,51.5,3.46,128.44,11.02,2020-12-12 16:00:00
5.0,527.38,8.05,61.51,3.01,134.87,8.74,2020-12-12 17:00:00
5.0,494.0,5.74,73.67,2.95,142.48,6.71,2020-12-12 18:00:00
5.0,460.63,3.94,87.26,3.31,146.08,4.43,2020-12-12 19:00:00
5.0,453.95,3.43,85.83,2.92,145.12,3.74,2020-12-12 20:00:00
5.0,453.95,3.34,78.68,2.33,143.5,3.29,2020-12-12 21:00:00
5.0,460.63,3.73,65.09,1.52,143.17,3.74,2020-12-12 22:00:00
5.0,473.98,4.37,50.78,1.09,144.16,5.19,2020-12-12 23:00:00
5.0,480.65,5.06,41.49,1.07,145.22,7.92,2020-12-13 00:00:00
5.0,507.36,6.6,33.98,1.42,146.54,11.27,2020-12-13 01:00:00
5.0,560.76,9.77,23.6,1.77,149.15,9.63,2020-12-13 02:00:00
5.0,607.49,10.8,19.85,1.85,150.99,7.54,2020-12-13 03:00:00
5.0,527.38,5.74,47.21,1.74,147.05,3.99,2020-12-13 04:00:00
5.0,520.71,4.33,67.23,2.24,147.46,2.91,2020-12-13 05:00:00
5.0,514.03,3.13,94.41,3.43,151.05,2.76,2020-12-13 06:00:00
5.0,417.23,1.27,130.18,6.86,135.02,0.0,2020-12-13 07:00:00
5.0,390.53,0.99,133.04,7.03,126.84,0.0,2020-12-13 08:00:00
5.0,380.52,1.15,131.61,7.27,124.3,0.0,2020-12-13 09:00:00
5.0,427.25,4.54,113.01,6.68,130.63,1.65,2020-12-13 10:00:00
5.0,500.68,9.85,91.55,5.9,136.13,6.97,2020-12-13 11:00:00
5.0,567.44,15.94,72.96,5.72,140.38,11.4,2020-12-13 12:00:00
5.0,634.19,20.39,62.23,6.62,142.67,15.07,2020-12-13 13:00:00
5.0,674.25,20.39,52.21,5.72,145.7,15.07,2020-12-13 14:00:00
5.0,674.25,17.65,43.63,4.11,148.57,13.93,2020-12-13 15:00:00
5.0,567.44,9.6,60.08,3.31,147.15,9.37,2020-12-13 16:00:00
5.0,520.71,6.34,69.38,3.07,148.63,7.54,2020-12-13 17:00:00
5.0,494.0,4.71,80.11,3.01,149.63,5.95,2020-12-13 18:00:00
5.0,467.3,3.47,90.84,3.1,148.56,4.69,2020-12-13 19:00:00
5.0,460.63,2.91,94.41,3.04,145.34,4.75,2020-12-13 20:00:00
5.0,453.95,2.59,92.98,2.98,141.72,4.69,2020-12-13 21:00:00
5.0,453.95,2.46,90.84,2.86,139.1,4.5,2020-12-13 22:00:00
5.0,453.95,2.46,86.55,2.62,136.92,4.37,2020-12-13 23:00:00
5.0,453.95,2.57,82.25,2.27,133.78,4.18,2020-12-14 00:00:00
5.0,453.95,2.96,77.96,2.03,130.1,3.93,2020-12-14 01:00:00
5.0,460.63,4.03,73.67,1.91,125.31,3.86,2020-12-14 02:00:00
5.0,467.3,4.8,72.24,1.86,121.27,3.71,2020-12-14 03:00:00
5.0,453.95,3.86,81.54,2.15,117.87,2.76,2020-12-14 04:00:00
5.0,447.27,2.83,95.84,2.83,117.77,2.03,2020-12-14 05:00:00
5.0,433.92,1.97,113.01,3.7,119.16,1.27,2020-12-14 06:00:00
5.0,403.88,1.01,127.32,4.65,121.53,0.0,2020-12-14 07:00:00
5.0,387.19,0.91,130.18,5.01,117.22,0.0,2020-12-14 08:00:00
5.0,380.52,1.08,128.75,4.95,112.03,0.0,2020-12-14 09:00:00
5.0,417.23,3.98,114.44,4.77,114.42,1.27,2020-12-14 10:00:00
5.0,487.33,9.25,94.41,4.53,120.06,5.51,2020-12-14 11:00:00
5.0,560.76,15.25,77.25,4.35,127.01,8.74,2020-12-14 12:00:00
5.0,640.87,19.71,63.66,4.59,135.54,11.02,2020-12-14 13:00:00
5.0,667.57,17.31,61.51,4.53,144.57,11.02,2020-12-14 14:00:00
5.0,614.17,10.8,74.39,4.41,152.46,8.87,2020-12-14 15:00:00
5.0,520.71,4.03,113.01,5.54,156.82,3.07,2020-12-14 16:00:00
5.0,514.03,3.43,115.87,5.54,156.49,2.82,2020-12-14 17:00:00
5.0,514.03,3.21,113.01,5.19,154.48,2.79,2020-12-14 18:00:00
5.0,507.36,2.87,111.58,4.65,152.64,2.44,2020-12-14 19:00:00
5.0,500.68,2.51,108.72,4.05,148.85,2.34,2020-12-14 20:00:00
5.0,494.0,2.23,105.86,3.46,144.51,2.28,2020-12-14 21:00:00
5.0,487.33,2.06,103.0,2.98,140.6,2.19,2020-12-14 22:00:00
5.0,487.33,1.97,98.71,3.01,138.06,1.98,2020-12-14 23:00:00
5.0,507.36,2.08,91.55,3.34,139.97,1.81,2020-12-15 00:00:00
5.0,534.06,2.59,81.54,3.16,142.62,1.69,2020-12-15 01:00:00
5.0,547.41,3.64,74.39,2.68,138.7,1.81,2020-12-15 02:00:00
5.0,540.73,4.07,75.82,2.47,131.31,1.71,2020-12-15 03:00:00
