aqi,CO,no2,o3,so2,pm2_5,nh3,dt
5.0,507.36,12.85,10.37,3.93,64.68,14.06,2020-12-01 00:00:00
5.0,527.38,13.2,7.51,3.76,65.5,13.43,2020-12-01 01:00:00
5.0,574.11,15.42,5.41,3.87,66.04,12.54,2020-12-01 02:00:00
5.0,620.84,14.4,13.41,5.01,67.03,11.53,2020-12-01 03:00:00
5.0,494.0,9.25,74.39,20.98,67.29,6.33,2020-12-01 04:00:00
5.0,487.33,8.74,103.0,26.94,72.4,5.76,2020-12-01 05:00:00
5.0,460.63,7.37,135.9,31.47,81.39,4.88,2020-12-01 06:00:00
5.0,310.42,3.43,148.77,24.08,57.66,1.44,2020-12-01 07:00:00
4.0,273.71,2.27,148.77,18.84,49.34,0.79,2020-12-01 08:00:00
4.0,267.03,2.19,150.2,17.88,49.18,0.68,2020-12-01 09:00:00
5.0,293.73,4.24,143.05,16.21,52.99,2.34,2020-12-01 10:00:00
5.0,350.48,9.08,127.32,13.71,58.11,5.07,2020-12-01 11:00:00
5.0,417.23,15.59,110.15,12.28,63.08,7.09,2020-12-01 12:00:00
5.0,494.0,20.91,94.41,11.92,67.69,8.74,2020-12-01 13:00:00
5.0,540.73,22.28,85.83,12.04,72.05,9.5,2020-12-01 14:00:00
5.0,560.76,21.76,79.39,12.16,75.15,9.88,2020-12-01 15:00:00
5.0,574.11,20.56,72.96,12.16,77.6,10.26,2020-12-01 16:00:00
5.0,574.11,19.02,68.67,13.47,79.24,10.39,2020-12-01 17:00:00
5.0,567.44,17.31,66.52,16.45,81.72,10.01,2020-12-01 18:00:00
5.0,547.41,15.42,62.23,17.41,83.26,10.01,2020-12-01 19:00:00
5.0,547.41,14.57,52.93,15.5,85.47,10.64,2020-12-01 20:00:00
5.0,560.76,13.71,46.49,14.66,90.58,10.77,2020-12-01 21:00:00
5.0,554.09,12.0,43.27,14.66,94.05,10.64,2020-12-01 22:00:00
5.0,547.41,10.71,39.34,13.23,95.62,10.64,2020-12-01 23:00:00
5.0,547.41,10.28,33.62,11.56,96.16,10.77,2020-12-02 00:00:00
5.0,560.76,11.14,26.11,9.66,98.16,10.51,2020-12-02 01:00:00
5.0,600.82,13.88,16.99,7.39,96.47,11.27,2020-12-02 02:00:00
5.0,627.52,13.02,22.17,7.21,97.28,10.77,2020-12-02 03:00:00
5.0,487.33,7.88,89.41,30.99,102.18,3.58,2020-12-02 04:00:00
5.0,453.95,7.03,114.44,38.62,98.36,3.36,2020-12-02 05:00:00
5.0,440.6,6.68,138.76,48.16,103.51,2.82,2020-12-02 06:00:00
5.0,343.8,6.68,155.93,59.61,89.19,0.14,2020-12-02 07:00:00
5.0,307.08,3.73,163.08,46.25,80.09,0.0,2020-12-02 08:00:00
5.0,303.75,3.13,170.23,43.39,82.69,0.0,2020-12-02 09:00:00
5.0,333.79,4.97,161.65,39.1,89.8,0.3,2020-12-02 10:00:00
5.0,397.21,9.25,140.19,32.9,96.68,3.14,2020-12-02 11:00:00
5.0,467.3,14.91,117.3,27.18,102.38,5.83,2020-12-02 12:00:00
5.0,567.44,21.25,92.98,22.41,108.9,8.61,2020-12-02 13:00:00
5.0,654.22,26.05,71.53,17.64,115.15,10.89,2020-12-02 14:00:00
5.0,707.63,27.42,59.37,14.66,119.48,11.65,2020-12-02 15:00:00
5.0,741.01,27.42,54.36,13.35,123.76,11.78,2020-12-02 16:00:00
5.0,741.01,25.36,57.22,14.31,124.69,11.02,2020-12-02 17:00:00
5.0,687.6,20.22,68.67,16.69,122.99,9.5,2020-12-02 18:00:00
5.0,620.84,15.25,75.82,16.93,119.31,8.61,2020-12-02 19:00:00
5.0,600.82,13.71,67.23,13.47,117.75,9.5,2020-12-02 20:00:00
5.0,600.82,12.85,58.65,10.13,117.12,10.51,2020-12-02 21:00:00
5.0,600.82,11.82,50.78,7.33,116.78,11.53,2020-12-02 22:00:00
5.0,594.14,10.63,46.49,5.54,117.0,11.78,2020-12-02 23:00:00
5.0,587.46,9.85,43.63,4.77,120.29,11.27,2020-12-03 00:00:00
5.0,594.14,10.71,40.41,4.89,125.09,11.53,2020-12-03 01:00:00
5.0,620.84,13.88,33.62,4.65,123.46,12.41,2020-12-03 02:00:00
5.0,607.49,13.2,40.05,4.53,112.13,11.78,2020-12-03 03:00:00
5.0,453.95,6.51,89.41,7.15,79.54,8.23,2020-12-03 04:00:00
5.0,453.95,5.74,105.86,8.35,74.97,8.36,2020-12-03 05:00:00
5.0,460.63,4.93,127.32,12.28,79.93,7.54,2020-12-03 06:00:00
5.0,380.52,6.43,161.65,48.16,91.32,0.94,2020-12-03 07:00:00
5.0,347.14,4.11,177.38,41.96,91.42,0.0,2020-12-03 08:00:00
5.0,340.46,3.64,188.83,39.1,93.33,0.0,2020-12-03 09:00:00
5.0,363.83,5.57,178.81,35.29,96.32,1.24,2020-12-03 10:00:00
5.0,417.23,9.94,157.36,29.33,100.22,4.37,2020-12-03 11:00:00
5.0,480.65,15.94,133.04,24.56,102.1,6.65,2020-12-03 12:00:00
5.0,567.44,21.59,107.29,21.22,104.45,8.87,2020-12-03 13:00:00
5.0,634.19,25.71,85.12,17.88,107.26,10.64,2020-12-03 14:00:00
5.0,674.25,26.73,67.95,14.78,109.1,11.65,2020-12-03 15:00:00
5.0,707.63,27.08,57.22,13.23,111.56,12.16,2020-12-03 16:00:00
5.0,707.63,25.02,55.08,13.83,112.42,11.78,2020-12-03 17:00:00
5.0,654.22,20.56,59.37,14.42,107.73,10.77,2020-12-03 18:00:00
5.0,594.14,15.59,63.66,12.88,101.79,9.88,2020-12-03 19:00:00
5.0,574.11,13.88,59.37,10.13,99.79,10.51,2020-12-03 20:00:00
5.0,567.44,12.85,55.08,8.23,100.0,11.27,2020-12-03 21:00:00
5.0,560.76,11.48,51.5,6.56,100.3,11.78,2020-12-03 22:00:00
5.0,547.41,10.03,49.35,5.36,100.55,11.91,2020-12-03 23:00:00
5.0,540.73,9.68,45.42,4.89,102.01,12.03,2020-12-04 00:00:00
5.0,554.09,11.31,39.34,5.01,103.85,12.41,2020-12-04 01:00:00
5.0,600.82,15.59,32.19,5.78,104.64,12.29,2020-12-04 02:00:00
5.0,627.52,16.28,42.56,9.54,109.4,10.01,2020-12-04 03:00:00
5.0,547.41,8.65,101.57,25.51,123.0,4.12,2020-12-04 04:00:00
5.0,560.76,7.88,115.87,27.18,125.95,4.94,2020-12-04 05:00:00
5.0,560.76,6.77,138.76,30.04,130.14,5.51,2020-12-04 06:00:00
5.0,407.22,7.8,170.23,48.16,115.87,0.07,2020-12-04 07:00:00
5.0,353.81,5.48,178.81,42.44,102.62,0.0,2020-12-04 08:00:00
5.0,333.79,5.14,183.11,40.53,95.3,0.0,2020-12-04 09:00:00
5.0,350.48,7.63,170.23,39.1,96.3,0.42,2020-12-04 10:00:00
5.0,410.56,13.02,148.77,36.24,101.69,3.67,2020-12-04 11:00:00
5.0,480.65,19.88,124.45,32.9,105.42,6.46,2020-12-04 12:00:00
5.0,567.44,26.05,100.14,29.09,107.8,8.99,2020-12-04 13:00:00
5.0,640.87,30.16,80.82,25.03,109.41,10.64,2020-12-04 14:00:00
5.0,680.92,31.19,69.38,22.17,109.34,11.27,2020-12-04 15:00:00
5.0,700.95,29.82,62.94,20.74,108.22,11.27,2020-12-04 16:00:00
5.0,694.28,27.42,60.08,20.74,104.83,11.02,2020-12-04 17:00:00
5.0,667.57,23.99,59.37,20.5,99.2,10.77,2020-12-04 18:00:00
5.0,627.52,19.54,60.8,18.36,93.99,10.51,2020-12-04 19:00:00
5.0,587.46,15.77,60.08,14.78,90.16,10.89,2020-12-04 20:00:00
5.0,574.11,13.37,55.79,11.09,88.63,11.65,2020-12-04 21:00:00
5.0,560.76,11.48,51.5,8.23,88.25,12.29,2020-12-04 22:00:00
5.0,547.41,10.37,47.92,6.8,88.95,12.67,2020-12-04 23:00:00
5.0,547.41,10.2,42.56,6.14,90.53,12.92,2020-12-05 00:00:00
5.0,567.44,11.48,35.76,5.96,92.32,13.3,2020-12-05 01:00:00
5.0,607.49,15.42,26.46,5.96,94.95,13.43,2020-12-05 02:00:00
5.0,654.22,15.94,27.9,7.09,98.4,12.54,2020-12-05 03:00:00
5.0,560.76,9.34,85.12,19.55,98.76,7.28,2020-12-05 04:00:00
5.0,554.09,7.71,107.29,20.5,96.1,7.79,2020-12-05 05:00:00
5.0,554.09,5.4,135.9,22.65,95.8,7.98,2020-12-05 06:00:00
5.0,367.17,2.91,161.65,23.37,64.73,2.19,2020-12-05 07:00:00
5.0,317.1,2.36,158.79,19.79,57.87,1.17,2020-12-05 08:00:00
5.0,310.42,2.51,163.08,19.55,59.97,0.91,2020-12-05 09:00:00
5.0,323.77,4.11,161.65,20.5,65.13,2.03,2020-12-05 10:00:00
5.0,360.49,7.37,154.5,21.46,72.1,4.05,2020-12-05 11:00:00
5.0,403.88,11.48,143.05,22.41,77.22,5.51,2020-12-05 12:00:00
5.0,447.27,14.91,128.75,23.13,79.83,6.84,2020-12-05 13:00:00
5.0,473.98,16.62,113.01,23.6,80.88,7.85,2020-12-05 14:00:00
5.0,487.33,16.79,101.57,24.56,81.45,8.36,2020-12-05 15:00:00
5.0,514.03,17.65,85.83,23.84,82.41,9.37,2020-12-05 16:00:00
5.0,554.09,19.54,67.23,21.22,84.11,10.64,2020-12-05 17:00:00
5.0,580.79,20.39,53.64,18.84,85.95,11.4,2020-12-05 18:00:00
5.0,580.79,19.19,45.42,15.74,85.99,11.53,2020-12-05 19:00:00
5.0,560.76,16.28,42.92,12.16,84.85,11.4,2020-12-05 20:00:00
5.0,527.38,12.85,43.99,8.46,79.75,11.15,2020-12-05 21:00:00
5.0,480.65,9.34,47.92,5.84,71.53,10.64,2020-12-05 22:00:00
5.0,467.3,7.8,45.78,4.65,66.58,10.77,2020-12-05 23:00:00
5.0,460.63,7.28,43.27,4.71,64.35,10.77,2020-12-06 00:00:00
5.0,467.3,7.8,42.56,5.54,62.54,10.51,2020-12-06 01:00:00
5.0,480.65,9.43,44.7,7.21,60.55,9.75,2020-12-06 02:00:00
5.0,480.65,9.43,54.36,9.89,59.91,8.74,2020-12-06 03:00:00
5.0,473.98,7.45,73.67,12.76,59.92,7.92,2020-12-06 04:00:00
5.0,473.98,6.26,91.55,13.35,62.12,7.73,2020-12-06 05:00:00
5.0,453.95,4.46,117.3,14.31,67.8,6.97,2020-12-06 06:00:00
5.0,347.14,2.53,140.19,13.95,69.12,2.63,2020-12-06 07:00:00
5.0,303.75,2.08,144.48,12.16,64.79,1.33,2020-12-06 08:00:00
5.0,290.39,2.1,143.05,11.44,60.76,1.08,2020-12-06 09:00:00
5.0,297.07,3.04,135.9,9.89,59.48,2.25,2020-12-06 10:00:00
5.0,330.45,5.27,125.89,8.23,61.64,4.31,2020-12-06 11:00:00
5.0,370.5,8.74,115.87,8.35,65.23,5.76,2020-12-06 12:00:00
5.0,417.23,13.02,104.43,10.97,69.65,7.16,2020-12-06 13:00:00
5.0,453.95,16.45,89.41,15.26,74.21,8.49,2020-12-06 14:00:00
5.0,473.98,17.99,77.96,19.55,78.89,9.25,2020-12-06 15:00:00
5.0,494.0,18.51,68.67,21.7,82.4,9.88,2020-12-06 16:00:00
5.0,500.68,17.99,62.94,22.41,84.66,10.13,2020-12-06 17:00:00
5.0,494.0,16.45,59.37,21.22,84.29,10.01,2020-12-06 18:00:00
5.0,467.3,13.71,60.08,17.88,81.46,9.63,2020-12-06 19:00:00
5.0,447.27,10.71,62.23,14.54,78.62,9.37,2020-12-06 20:00:00
5.0,440.6,8.4,64.37,11.8,76.87,9.12,2020-12-06 21:00:00
5.0,440.6,7.03,62.23,9.42,76.44,9.25,2020-12-06 22:00:00
5.0,440.6,6.6,52.93,6.86,77.0,9.75,2020-12-06 23:00:00
5.0,453.95,6.68,44.35,5.13,77.52,10.39,2020-12-07 00:00:00
5.0,473.98,8.23,35.76,4.17,78.7,11.4,2020-12-07 01:00:00
5.0,514.03,11.31,29.33,4.23,79.94,12.16,2020-12-07 02:00:00
5.0,547.41,12.34,33.98,5.36,82.81,12.16,2020-12-07 03:00:00
5.0,534.06,7.71,95.84,24.08,103.63,5.95,2020-12-07 04:00:00
5.0,560.76,6.26,114.44,26.7,109.8,6.9,2020-12-07 05:00:00
5.0,587.46,4.84,133.04,27.42,116.89,8.61,2020-12-07 06:00:00
5.0,547.41,5.1,171.66,64.85,128.8,3.33,2020-12-07 07:00:00
5.0,494.0,4.37,185.97,61.04,123.88,1.79,2020-12-07 08:00:00
5.0,460.63,4.41,197.41,54.84,120.83,1.39,2020-12-07 09:00:00
5.0,473.98,6.68,185.97,45.78,122.73,3.14,2020-12-07 10:00:00
5.0,527.38,11.14,161.65,36.72,129.18,6.14,2020-12-07 11:00:00
5.0,587.46,17.48,133.04,30.52,134.34,8.49,2020-12-07 12:00:00
5.0,660.9,22.96,110.15,28.61,139.59,10.26,2020-12-07 13:00:00
5.0,694.28,24.68,94.41,29.33,142.53,10.77,2020-12-07 14:00:00
5.0,694.28,23.65,83.69,30.04,141.2,10.64,2020-12-07 15:00:00
5.0,680.92,22.96,72.96,30.99,138.12,10.77,2020-12-07 16:00:00
5.0,667.57,22.28,61.51,29.8,133.56,10.77,2020-12-07 17:00:00
5.0,654.22,20.56,52.93,24.32,127.45,10.77,2020-12-07 18:00:00
5.0,627.52,17.99,46.49,16.93,122.43,10.77,2020-12-07 19:00:00
5.0,620.84,15.94,40.41,11.33,120.65,11.15,2020-12-07 20:00:00
5.0,607.49,14.22,36.12,7.99,118.75,11.53,2020-12-07 21:00:00
5.0,600.82,12.68,32.9,5.96,117.74,11.91,2020-12-07 22:00:00
5.0,600.82,11.82,28.97,4.59,117.35,12.41,2020-12-07 23:00:00
5.0,607.49,11.65,23.96,3.64,117.78,13.05,2020-12-08 00:00:00
5.0,634.19,13.2,17.7,3.16,119.05,13.68,2020-12-08 01:00:00
5.0,687.6,17.31,10.82,3.34,120.18,13.55,2020-12-08 02:00:00
5.0,734.33,17.48,15.56,4.53,122.03,12.67,2020-12-08 03:00:00
5.0,594.14,9.77,71.53,15.97,122.12,7.54,2020-12-08 04:00:00
5.0,594.14,8.48,90.12,16.93,121.27,8.61,2020-12-08 05:00:00
5.0,594.14,6.86,114.44,16.93,124.14,9.5,2020-12-08 06:00:00
5.0,433.92,3.56,148.77,19.79,101.86,3.74,2020-12-08 07:00:00
5.0,390.53,2.91,163.08,18.12,97.39,2.03,2020-12-08 08:00:00
5.0,383.85,3.47,175.95,18.6,99.15,1.62,2020-12-08 09:00:00
5.0,403.88,5.91,174.52,18.36,103.86,3.23,2020-12-08 10:00:00
5.0,453.95,10.54,157.36,16.69,110.13,5.95,2020-12-08 11:00:00
5.0,520.71,16.11,133.04,15.26,114.71,8.04,2020-12-08 12:00:00
5.0,600.82,21.42,110.15,14.42,120.72,10.13,2020-12-08 13:00:00
5.0,674.25,24.68,91.55,13.35,126.27,11.4,2020-12-08 14:00:00
5.0,720.98,25.02,78.68,12.04,130.18,11.78,2020-12-08 15:00:00
5.0,747.68,25.02,67.23,10.13,132.48,12.41,2020-12-08 16:00:00
5.0,767.71,25.02,55.79,8.82,133.62,14.19,2020-12-08 17:00:00
5.0,774.38,24.33,50.78,8.58,133.15,15.45,2020-12-08 18:00:00
5.0,741.01,21.94,47.92,8.11,131.38,15.07,2020-12-08 19:00:00
5.0,714.3,19.02,48.64,8.7,129.11,15.45,2020-12-08 20:00:00
5.0,694.28,16.62,54.36,10.85,127.95,16.72,2020-12-08 21:00:00
5.0,667.57,13.02,62.23,12.76,126.02,15.45,2020-12-08 22:00:00
5.0,660.9,12.0,52.21,9.89,126.58,14.95,2020-12-08 23:00:00
5.0,647.54,12.0,40.77,6.74,127.5,14.69,2020-12-09 00:00:00
5.0,654.22,13.71,31.47,5.07,128.25,14.57,2020-12-09 01:00:00
5.0,687.6,18.34,21.99,4.83,129.87,13.43,2020-12-09 02:00:00
5.0,720.98,19.88,25.75,7.15,132.26,11.02,2020-12-09 03:00:00
5.0,587.46,14.22,74.39,28.85,135.49,3.29,2020-12-09 04:00:00
5.0,614.17,16.79,85.83,36.72,138.47,4.69,2020-12-09 05:00:00
5.0,654.22,20.05,103.0,54.36,151.77,5.51,2020-12-09 06:00:00
5.0,413.9,10.03,143.05,67.71,106.78,0.0,2020-12-09 07:00:00
5.0,367.17,4.46,164.51,42.92,92.65,0.0,2020-12-09 08:00:00
5.0,353.81,3.47,175.95,34.81,88.7,0.0,2020-12-09 09:00:00
5.0,367.17,4.8,173.09,29.09,87.53,1.49,2020-12-09 10:00:00
5.0,403.88,7.88,158.79,23.37,88.03,4.12,2020-12-09 11:00:00
5.0,447.27,11.48,141.62,18.36,87.45,6.27,2020-12-09 12:00:00
5.0,514.03,16.45,115.87,14.9,87.88,8.99,2020-12-09 13:00:00
5.0,594.14,22.62,88.69,13.23,90.08,11.27,2020-12-09 14:00:00
5.0,654.22,26.05,70.1,12.4,93.01,12.16,2020-12-09 15:00:00
5.0,687.6,27.08,58.65,11.56,95.2,12.54,2020-12-09 16:00:00
5.0,720.98,27.08,48.64,11.09,98.01,12.92,2020-12-09 17:00:00
5.0,734.33,26.05,42.2,12.28,100.23,12.67,2020-12-09 18:00:00
5.0,707.63,23.31,40.77,15.26,101.34,12.16,2020-12-09 19:00:00
5.0,694.28,20.56,38.98,18.12,104.79,11.91,2020-12-09 20:00:00
5.0,687.6,19.19,35.76,20.74,114.56,11.65,2020-12-09 21:00:00
5.0,680.92,17.65,31.47,22.17,124.55,11.4,2020-12-09 22:00:00
5.0,667.57,16.11,26.11,19.79,130.79,11.78,2020-12-09 23:00:00
5.0,654.22,14.74,21.64,16.21,134.19,12.03,2020-12-10 00:00:00
5.0,647.54,15.08,17.52,15.14,138.46,11.4,2020-12-10 01:00:00
5.0,680.92,19.02,11.8,16.69,141.93,10.51,2020-12-10 02:00:00
5.0,700.95,20.91,15.91,28.85,148.95,7.16,2020-12-10 03:00:00
5.0,554.09,16.97,52.21,89.65,128.53,1.28,2020-12-10 04:00:00
5.0,574.11,16.28,66.52,84.88,125.19,2.85,2020-12-10 05:00:00
5.0,607.49,14.74,95.84,73.43,130.75,5.51,2020-12-10 06:00:00
5.0,417.23,5.57,160.22,45.78,91.79,2.91,2020-12-10 07:00:00
5.0,373.84,3.0,173.09,34.33,84.43,1.62,2020-12-10 08:00:00
5.0,360.49,2.87,177.38,30.99,81.85,1.41,2020-12-10 09:00:00
5.0,380.52,5.31,170.23,28.13,83.71,3.07,2020-12-10 10:00:00
5.0,433.92,10.28,151.63,23.84,88.06,5.83,2020-12-10 11:00:00
5.0,500.68,16.28,131.61,19.79,91.17,7.92,2020-12-10 12:00:00
5.0,574.11,21.42,113.01,16.69,94.54,9.75,2020-12-10 13:00:00
5.0,620.84,22.62,103.0,14.9,96.6,10.13,2020-12-10 14:00:00
5.0,627.52,21.59,95.84,13.47,97.41,10.13,2020-12-10 15:00:00
5.0,640.87,21.25,80.11,11.21,98.01,10.89,2020-12-10 16:00:00
5.0,660.9,21.76,60.08,8.7,97.94,12.03,2020-12-10 17:00:00
5.0,660.9,21.08,47.92,7.15,96.58,12.54,2020-12-10 18:00:00
5.0,634.19,18.68,42.92,6.26,93.61,12.67,2020-12-10 19:00:00
5.0,607.49,16.45,38.62,5.48,91.07,14.31,2020-12-10 20:00:00
5.0,594.14,15.25,33.62,4.89,89.93,17.73,2020-12-10 21:00:00
5.0,574.11,14.57,28.61,4.29,89.78,21.03,2020-12-10 22:00:00
5.0,540.73,12.34,25.75,3.31,88.96,19.0,2020-12-10 23:00:00
5.0,500.68,9.77,29.68,3.49,89.41,15.2,2020-12-11 00:00:00
5.0,487.33,9.08,36.12,4.65,91.95,12.41,2020-12-11 01:00:00
5.0,520.71,13.2,32.9,5.19,95.31,11.4,2020-12-11 02:00:00
5.0,574.11,16.97,35.05,6.74,98.65,10.39,2020-12-11 03:00:00
5.0,467.3,6.34,105.86,15.26,94.15,5.45,2020-12-11 04:00:00
5.0,473.98,5.27,113.01,12.16,94.96,6.33,2020-12-11 05:00:00
5.0,487.33,4.24,130.18,10.49,100.4,6.84,2020-12-11 06:00:00
5.0,370.5,1.54,140.19,12.4,85.23,2.09,2020-12-11 07:00:00
5.0,340.46,1.26,143.05,14.54,79.53,1.14,2020-12-11 08:00:00
5.0,337.12,1.63,147.34,15.97,77.9,0.97,2020-12-11 09:00:00
5.0,353.81,4.41,143.05,16.45,79.9,2.76,2020-12-11 10:00:00
5.0,407.22,10.54,127.32,15.97,85.19,5.76,2020-12-11 11:00:00
5.0,487.33,19.19,105.86,15.26,90.55,8.23,2020-12-11 12:00:00
5.0,614.17,31.87,76.53,13.59,98.99,11.02,2020-12-11 13:00:00
5.0,761.03,43.18,48.64,10.85,107.0,13.43,2020-12-11 14:00:00
5.0,854.49,48.67,32.54,8.46,111.79,15.2,2020-12-11 15:00:00
5.0,867.84,46.61,28.61,7.03,113.07,15.83,2020-12-11 16:00:00
5.0,814.44,38.73,28.25,5.78,110.96,14.82,2020-12-11 17:00:00
5.0,734.33,29.82,28.25,4.53,108.39,13.55,2020-12-11 18:00:00
5.0,640.87,21.59,31.11,3.43,105.0,12.16,2020-12-11 19:00:00
5.0,547.41,14.05,37.91,2.53,101.95,10.89,2020-12-11 20:00:00
5.0,473.98,8.23,50.07,1.89,100.21,9.25,2020-12-11 21:00:00
5.0,417.23,4.46,65.09,2.0,101.12,7.22,2020-12-11 22:00:00
5.0,403.88,3.47,61.51,2.59,105.68,6.97,2020-12-11 23:00:00
5.0,413.9,3.51,55.08,2.71,112.25,7.03,2020-12-12 00:00:00
5.0,440.6,4.37,47.21,2.21,116.25,7.28,2020-12-12 01:00:00
5.0,480.65,6.43,39.7,1.82,116.34,7.85,2020-12-12 02:00:00
5.0,507.36,8.05,37.19,1.68,113.9,8.23,2020-12-12 03:00:00
5.0,467.3,5.36,60.08,2.5,105.02,4.81,2020-12-12 04:00:00
5.0,447.27,3.9,74.39,2.83,102.91,4.12,2020-12-12 05:00:00
5.0,440.6,2.96,94.41,3.4,105.41,4.31,2020-12-12 06:00:00
5.0,360.49,1.5,128.75,5.36,94.75,0.62,2020-12-12 07:00:00
5.0,337.12,1.24,135.9,6.38,91.01,0.0,2020-12-12 08:00:00
5.0,333.79,1.61,141.62,8.23,91.96,0.0,2020-12-12 09:00:00
5.0,350.48,3.51,137.33,9.3,97.74,0.93,2020-12-12 10:00:00
5.0,383.85,7.03,123.02,9.18,106.89,3.61,2020-12-12 11:00:00
5.0,423.91,10.88,105.86,8.94,115.07,5.7,2020-12-12 12:00:00
5.0,480.65,14.4,89.41,9.18,125.95,7.6,2020-12-12 13:00:00
5.0,534.06,16.62,77.25,9.42,135.64,8.87,2020-12-12 14:00:00
5.0,567.44,17.14,68.67,8.82,143.22,9.63,2020-12-12 15:00:00
5.0,587.46,16.79,63.66,7.87,148.19,10.13,2020-12-12 16:00:00
5.0,594.14,14.91,62.23,6.97,151.43,10.26,2020-12-12 17:00:00
5.0,587.46,13.02,59.37,6.86,152.9,10.51,2020-12-12 18:00:00
5.0,560.76,11.65,55.79,7.87,152.09,10.26,2020-12-12 19:00:00
5.0,540.73,10.2,52.21,10.13,148.81,9.63,2020-12-12 20:00:00
5.0,514.03,8.82,52.21,12.4,142.81,8.49,2020-12-12 21:00:00
5.0,494.0,6.94,56.51,10.85,133.58,8.04,2020-12-12 22:00:00
5.0,500.68,5.83,55.79,7.75,128.03,8.23,2020-12-12 23:00:00
5.0,514.03,5.44,55.08,7.09,127.36,7.79,2020-12-13 00:00:00
5.0,534.06,6.08,54.36,9.06,129.45,6.97,2020-12-13 01:00:00
5.0,560.76,8.14,52.21,13.23,134.87,5.83,2020-12-13 02:00:00
5.0,567.44,10.2,52.93,19.07,139.31,4.18,2020-12-13 03:00:00
5.0,500.68,10.71,68.67,29.56,133.27,1.11,2020-12-13 04:00:00
5.0,480.65,10.71,80.11,31.95,131.69,0.52,2020-12-13 05:00:00
5.0,480.65,9.43,100.14,32.42,135.91,0.5,2020-12-13 06:00:00
5.0,440.6,4.97,138.76,30.99,131.74,0.0,2020-12-13 07:00:00
5.0,420.57,3.6,147.34,28.61,129.51,0.0,2020-12-13 08:00:00
5.0,417.23,3.94,145.91,28.13,128.25,0.0,2020-12-13 09:00:00
5.0,420.57,5.14,138.76,27.9,128.6,0.0,2020-12-13 10:00:00
5.0,433.92,7.71,127.32,28.61,132.1,0.0,2020-12-13 11:00:00
5.0,460.63,11.82,110.15,32.9,139.48,0.0,2020-12-13 12:00:00
5.0,500.68,16.79,87.98,40.53,150.29,0.19,2020-12-13 13:00:00
5.0,540.73,21.42,67.95,47.21,158.26,1.47,2020-12-13 14:00:00
5.0,567.44,25.02,54.36,53.88,161.5,2.44,2020-12-13 15:00:00
5.0,587.46,29.13,41.49,54.36,161.96,3.83,2020-12-13 16:00:00
5.0,607.49,34.62,28.61,50.07,162.22,5.45,2020-12-13 17:00:00
5.0,620.84,39.76,18.77,48.64,165.69,6.02,2020-12-13 18:00:00
5.0,614.17,43.53,12.52,50.07,172.34,5.19,2020-12-13 19:00:00
5.0,607.49,45.24,9.48,53.41,181.26,4.02,2020-12-13 20:00:00
5.0,600.82,43.87,9.39,52.93,188.05,3.48,2020-12-13 21:00:00
5.0,594.14,36.67,14.13,47.68,187.8,3.39,2020-12-13 22:00:00
5.0,587.46,26.05,22.71,37.67,180.24,3.99,2020-12-13 23:00:00
5.0,574.11,15.94,33.26,27.42,171.16,4.12,2020-12-14 00:00:00
5.0,560.76,9.68,42.56,18.84,162.98,4.05,2020-12-14 01:00:00
5.0,567.44,8.31,46.49,13.95,158.72,4.5,2020-12-14 02:00:00
5.0,580.79,9.0,48.64,12.16,157.44,4.94,2020-12-14 03:00:00
5.0,587.46,9.17,54.36,11.56,154.72,4.5,2020-12-14 04:00:00
5.0,580.79,8.05,68.67,10.97,153.07,3.99,2020-12-14 05:00:00
5.0,560.76,6.26,90.12,10.61,152.84,3.83,2020-12-14 06:00:00
5.0,467.3,2.79,118.73,8.58,147.12,0.26,2020-12-14 07:00:00
5.0,427.25,1.74,123.02,6.38,142.68,0.0,2020-12-14 08:00:00
5.0,423.91,1.78,124.45,6.08,145.02,0.0,2020-12-14 09:00:00
5.0,453.95,6.0,104.43,5.6,150.15,0.45,2020-12-14 10:00:00
5.0,520.71,14.22,76.53,4.71,153.75,4.37,2020-12-14 11:00:00
5.0,600.82,23.65,53.64,4.05,156.58,8.04,2020-12-14 12:00:00
5.0,700.95,32.22,39.34,4.23,160.55,10.64,2020-12-14 13:00:00
5.0,761.03,34.96,31.83,4.77,165.37,11.27,2020-12-14 14:00:00
5.0,761.03,30.85,32.54,6.02,169.2,10.39,2020-12-14 15:00:00
5.0,660.9,21.25,45.78,10.73,172.05,7.41,2020-12-14 16:00:00
5.0,627.52,20.56,40.05,13.23,173.26,7.54,2020-12-14 17:00:00
5.0,614.17,22.62,32.54,15.26,176.02,7.66,2020-12-14 18:00:00
5.0,594.14,22.28,29.33,15.02,178.35,7.22,2020-12-14 19:00:00
5.0,567.44,18.34,32.9,13.71,178.23,6.65,2020-12-14 20:00:00
5.0,534.06,12.85,38.98,12.4,174.19,6.27,2020-12-14 21:00:00
5.0,507.36,8.91,41.13,10.97,168.81,5.83,2020-12-14 22:00:00
5.0,500.68,6.94,39.34,8.46,164.96,5.38,2020-12-14 23:00:00
5.0,507.36,6.26,37.91,5.9,162.63,4.81,2020-12-15 00:00:00
5.0,534.06,6.43,38.62,3.99,161.71,4.56,2020-12-15 01:00:00
5.0,574.11,7.88,40.41,3.1,162.9,4.88,2020-12-15 02:00:00
5.0,600.82,9.25,45.42,2.86,165.04,4.94,2020-12-15 03:00:00
